Parameter,Frequency,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3950,4050,4150,4250,4350,4450,4550,4650,4750,4850,4950,5050
Y_N_c,3450,(1.5731609004925483e-08-6.267325960631898e-09j),(-0.00528931072584464+0.0003398071853237287j),(-0.015169207460191327+0.003985844744970388j),(3.619706804454431e-07+6.113555279967115e-07j),(0.0019069161224407449-0.007094974344074304j),(0.02862235438910245-0.0027015388088545388j),(4.816573296784311e-07-5.964859660835903e-08j),(0.002404892244144554-0.013748809380425596j),(-0.036431833415443544+0.0027844593064563013j),(-3.1668094283587835e-07+4.359940083385292e-07j),(-0.013965934475155354-0.0035083858317708667j),(0.04313837847554544+0.025791526397668577j),(-5.163179333850955e-07+3.9114044013950665e-07j),(0.03187907314436331+0.02020606788039161j),(-0.026566721508222767-0.04267669538016877j),(5.633781736162067e-07-6.59225485993534e-07j),(-0.013075476877494567-0.024770614915935584j),(0.017262614199122242+0.03357385032387743j),(-6.286624550281057e-07+4.2051500287519916e-07j),(-0.033176775863431915+0.002430547326668619j),(-0.0305660182927252+0.01252298198035035j),(2.829802549586933e-07-7.030151672543075e-07j),(0.07268488002115435+0.03366091916627835j),(0.009116304948137682-0.017838368069290674j),(3.8583184505204115e-07+4.081635453358665e-07j),(-0.11157448982772383+0.005731451975744723j),(0.06153305609635041-0.01316832044510571j),(-1.2580943131511595e-06+1.1075022865414184e-06j),(0.13643513526906878-0.0652740702674887j),(-0.16927400238412535+0.07996744979334858j),(7.240697031976488e-07+7.097487693899055e-07j),(-0.13907678381565874+0.1197400495243726j),(0.35394917693425954-0.3397065663726111j),(3.706022523594313e-07-1.2179989761945492e-06j),(-0.489531639200399+0.6628298865322138j),(0.3678604988350105-0.6245303534280864j),(-1.598177026333306e-06-8.847265966653225e-07j),(-0.04563156737061114+0.15039356707391027j),(-0.025517558909040883+0.063952099969254j),(-3.287690631532267e-07+1.4395535901679992e-07j),(0.006001585554287099-0.13718604982154387j),(0.012958296562036906+0.02876423031857351j),(8.335700095945793e-08-1.111053809146892e-06j),(0.018847447799583816+0.0909954182232827j),(-0.021923105602276102-0.05055000272898653j),(7.981640355670146e-07+8.904782901144869e-07j),(-0.01477840946018361-0.053377788019116246j),(0.03147279287130009+0.050857038372305964j),(5.594251992890529e-07+1.3389265771357596e-06j),(0.0060843606205375446+0.02728205636706573j),(-0.028187862085489127-0.030607497854624702j)
Y_N_c,3550,(0.00016075964094281603-0.0001019826357998991j),(-0.003815115643251345-0.0030548553146477106j),(-0.007262691758083087+0.004555138311155445j),(-0.028833428152728345+0.01148289187523436j),(-0.010192963161876335+0.01808361258526792j),(-0.01659870835389443-0.0015511762516226815j),(0.016290585597159915+0.022494056240508868j),(-0.013086343275567874+0.021983619046428916j),(-0.003410057117020276+0.03592789699290779j),(-0.007757552602026665+0.017715797325433606j),(-0.014624609774887045-0.0033649638075979246j),(-0.01819728140802956-0.008985889251439628j),(-0.009968352635769867-9.276611035810133e-05j),(-0.03531937788482221+0.024419322118895477j),(-0.0008063705960081546+0.03473714325766306j),(-0.051915492123454365-0.0006263485776413432j),(0.013201736181787063+0.006646865424351201j),(-0.015973546258175528+0.004498353536292494j),(0.03148542109301092+0.03474164836890977j),(-0.0017486236130922399-0.00387526977634787j),(-0.03143865592587596+0.0023323363495946787j),(-0.045581751801329125-0.020778828553516142j),(-0.018426084779013502+0.003947701044212692j),(0.04783688754626137+0.024957262847850104j),(-0.028535553258019156+0.00020784506439876007j),(-0.0074194294086831975+0.026904100883697605j),(-0.12434186746401052+0.024969758751563237j),(0.06541791774227555+0.009168687760486533j),(-0.0030616074217559444+0.0118608476763504j),(0.11815276758083237-0.05508503579619721j),(-0.16726774921990922+0.09791679504777392j),(-0.009645366602585692+0.011699070932297054j),(-0.13691828298933842+0.129842580193624j),(0.3287610184431178-0.32680162237429344j),(-0.017234039707197023+0.014428104802121249j),(-0.4844313487246994+0.6723548466677655j),(0.33815867874016814-0.5923627311349391j),(-0.007824772887244112+0.01768997045619193j),(-0.05137163268427812+0.165225844986853j),(-0.0352504292583399+0.07842957635550511j),(-0.016566003641681176+0.010087025583883198j),(-0.00643141537196534-0.11279747836556565j),(0.0032347218147973783+0.04286291102272938j),(-0.009884410216448775+0.013316618785973011j),(0.009570807019003164+0.10061101797949627j),(-0.03578635918103279-0.03870981802496463j),(-0.009228854341061233+0.011805224961633075j),(-0.02539818819153908-0.036741211574093074j),(0.023808803792453648+0.06063138830852072j),(-0.007385012789677349+0.007951786886672354j),(-0.001934079949696247+0.035046773299019576j)
Y_N_c,3650,(-0.00026040197129302485-2.9076079314297388e-06j),(0.0140807513851781-0.012967681380354692j),(0.018746468685712753-0.0015873273700676366j),(0.03696187121126577-0.008115545093999909j),(-0.0018658585384252122-0.02836896366309826j),(0.04115280482510588-0.037429454556307015j),(-0.006227723085209273-0.04177883086298776j),(0.029396205456063147-0.025493765126649488j),(0.015499863725001251-0.032608688664479794j),(0.024695051572225412+0.011296557095896166j),(-0.00035100287711416824-0.0229718161974442j),(0.016285475485986065-0.008919373248039196j),(0.02769833833756832-0.0321539170290773j),(0.02940899792424796-0.0001509627883906836j),(0.040063798535421205-0.01146030620446275j),(0.030403909882414613-0.016766106370633388j),(0.00023694193928207763-0.040599418595491814j),(0.009933973521190268-0.04392833696702389j),(-0.009021483121812612-0.009970187306173618j),(0.054112215900577645+0.013441249702895283j),(0.007608898495129399-0.007103505734723613j),(0.016706416953093387-0.01838872774195941j),(-0.014293468311494034-0.027832827387875382j),(0.023249597134246267-0.01176083311744703j),(0.08797883142040319-0.010233279742581211j),(0.016708149075887198-0.025383172609192345j),(0.028729231989111738-0.026994147874830336j),(-0.09806868742675189-0.012247462376716815j),(0.08764766426406093-0.032229137977443985j),(0.0031375162682470885-0.022116990799290696j),(0.14849208372207118-0.08158603184622085j),(-0.13808248313874522+0.06509866897482235j),(0.01651294154729987-0.01872004989651033j),(-0.10251695024844316+0.09301945853688182j),(0.33971438756675454-0.35628937892513424j),(0.015544764724573237-0.02157713384398509j),(-0.43219492918724334+0.6286988796263056j),(0.35177800699038847-0.6226497153467705j),(0.018272740591437287-0.025121840194964516j),(-0.022128572189497472+0.12613002254079525j),(-0.013999099419624475+0.04528443046116405j),(0.016776352914572294-0.02091700372046582j),(0.01939659118509012-0.14242808920857067j),(0.02805575752540446+0.006243477630615585j),(0.017328368275299464-0.022054971535357883j),(0.03412851280276362+0.06890535499491927j),(-0.011187877100214023-0.06961480187726825j),(0.018086569579996013-0.016537301379735147j),(-0.0028772540921156234-0.0671028384690056j),(0.0477392974102213+0.02733653721201395j),(0.015284720369352398-0.019593671660890433j)
Y_N_c,3750,(-1.1145607941778843e-08+8.42908265274448e-09j),(0.0021803606135664864+0.005912351038821505j),(0.014140375477069218-0.006170285908697477j),(-6.429293912578475e-07-3.5879316416437007e-07j),(0.004577603001179248+0.0023601062063817084j),(-0.027071664826216438+0.0066216587102239976j),(-4.897048355224068e-07+3.476249943538853e-08j),(-0.013181460729560788+0.01924838302577646j),(0.03380214500344651-0.0004970182130797397j),(5.167368875456005e-07-1.949023311177256e-07j),(0.025400370586367144+0.006326612112001485j),(-0.027926707957459586-0.020220512815937557j),(3.7945068347542113e-07-6.186376731046543e-08j),(-0.018583667334092037-0.03125658117769042j),(0.0004048690969396555+0.022056494581167686j),(-5.939773920154528e-07+1.990508071298644e-07j),(-0.0059518344736546065+0.03585153916117707j),(-0.008290339010605271-0.017179971499813266j),(6.08388050976146e-07+9.635362945509693e-08j),(0.012571742153992602-0.008598519099927484j),(0.0431516323221014+0.0005783018533384067j),(-6.971656081837637e-07+2.1509018417343284e-07j),(-0.019811720656194458-0.029195334939202504j),(-0.045649352548516334-0.006677872617324035j),(-8.072446873090537e-08-7.174821219275452e-07j),(0.054918249563279425+0.008000189767688726j),(-0.0009789707121497099+0.0033674412488354025j),(6.868834259464571e-07-8.810469774581917e-07j),(-0.10604939376776751+0.022685952033764403j),(0.07915809266064222-0.004783836647684572j),(-2.1166429162830096e-07-7.288070390001831e-07j),(0.13736962982806328-0.066192559134976j),(-0.15490359191026834+0.0848588099085912j),(-1.0678469731775313e-06+8.071057906951495e-07j),(-0.1175630589994662+0.11557384309462199j),(0.3095929296093511-0.32750822633923415j),(1.1179543125572166e-06+1.3903834208394931e-06j),(-0.43692809342033234+0.6475832985245759j),(0.31794105510637566-0.5918650396812009j),(4.797087991200351e-08-6.055131582037976e-07j),(-0.03472502594383887+0.15438374528356744j),(-0.025229478926454413+0.06143702799805397j),(7.421410921175835e-09+6.59356821070418e-07j),(-0.002041742991678107-0.12266695696937148j),(0.01018291509047664+0.02490743023966849j),(2.719353890589008e-08-1.079789197250221e-06j),(0.016251001041100575+0.08746777087494997j),(-0.025514434825499747-0.051348521549150296j),(7.030076854155382e-08-1.4409903427060267e-06j),(-0.020835196935776994-0.05070654498818009j),(0.031232139910976127+0.0418078546151624j)
Y_N_c,3850,(-3.495984901338106e-05+8.553655907186159e-05j),(-0.0032360937207068156+0.004993559943736935j),(-0.007047783741200254+0.0032659354430670164j),(0.00782878353074773-0.0037107658120118245j),(0.006750503284107236+0.003506091526339454j),(0.0014407499794908516+0.012959391224400972j),(-0.015411048076228348-0.004372617210590088j),(0.01085980713895401-0.02131485933812801j),(-0.015379887054007654-0.012441291449053054j),(-0.0022098449956833993-0.02657517831614235j),(-0.005706007494973433+0.012277623620453221j),(0.008365081551108568+0.014618167752113435j),(-0.01403500982873012+0.021304045759878716j),(0.029036953021432846-0.001304649660135375j),(-0.004250187104191773-0.020654962204269205j),(0.03643711357489976+0.01509847728526706j),(-0.008119023564689047-0.009405679519080737j),(0.013973685817722226+0.02031333816551907j),(-0.01801728920552712-0.03584488407915934j),(-0.020608719146335466+0.00584567720799831j),(-0.00023902440161081666-0.0058757743221363725j),(0.024142751727802114+0.04393668226096361j),(0.0073604877573087415+0.015833033032733188j),(-0.011335655613402936-0.006871340552538737j),(-0.019038395263395298+0.0067408981046486955j),(0.005075066085725166-0.01152026109982364j),(0.06492852613972619+0.011833855783457449j),(-0.00156163942460693-0.010149323298428j),(-0.004811994368001645-0.004678626637787827j),(-0.09545327362867737+0.02163984366610515j),(0.06269907350992915-0.016777337427812514j),(-0.003949212081510988+0.0017188828865982257j),(0.12543028328538666-0.06677147396083863j),(-0.15186009447509863+0.090591123280646j),(0.008072434501088006-0.0003764999237823737j),(-0.10949690553816603+0.11350744797537249j),(0.30352028099350015-0.33363360678238596j),(0.001831107843069556-0.00548492349659849j),(-0.4171386559740027+0.6368543846888751j),(0.3072269579372399-0.5890138971258122j),(0.00815363491132967-0.0016671405782468552j),(-0.03193262846590964+0.1416159357943082j),(-0.0224582624845966+0.056470997196040644j),(0.003685638843844884-0.0003870738460570542j),(-0.0012956848754330924-0.12004783231000561j),(0.01745037885423251+0.02326486958467431j),(0.00411945427957407-0.0011207882770550284j),(0.02140327052152692+0.08055094376047407j),(-0.02165066811910725-0.05016802611401602j),(0.002441707550505005+0.002410517971844518j),(-0.017501370427019124-0.048433115873414374j)
Y_N_c,3950,(0.00017940519485665373+6.579634524487779e-07j),(-0.012386727209150523+0.0051879968433754245j),(-0.014103584508474615-0.0050031005010600675j),(-0.02777984937246314-5.9429562422310557e-05j),(-0.004895595093188733+0.014457266037092744j),(-0.0243517952081636+0.01905756405862969j),(0.00672119419309809+0.02871669851551751j),(-0.02545310869750803+0.01893314814762075j),(-0.02036801289839529+0.019401391606215027j),(-0.014264721425403812+0.003020653219306523j),(0.0010150669370777856+0.011418847184891426j),(-0.0028696456773343536+0.008681780538653119j),(-0.012799944247074877+0.002317735930279235j),(-0.02600475949019249+0.0042833097788698956j),(-0.032624187031897296-0.009708743523138936j),(-0.0373674422515498+0.0007414048068870686j),(-0.003733727143984738+0.018595286941702226j),(-0.024824461545552356+0.03127364001075093j),(0.011741312626205012+0.02568592469664789j),(-0.03615679715629283-0.019326280309880477j),(-0.007718304507723114+0.012414318277870514j),(-0.02372299082721541-0.017792654446641416j),(0.02118776700421073+0.03401315928591271j),(-0.013505667900693725-0.00483977029089924j),(-0.0455474081052268-0.00651873581498379j),(-0.047709305141606075+0.004905231457263794j),(-0.031561976156498715+0.008386390144881604j),(0.04906190109173925+0.028138001797356767j),(-0.02005291176063493+0.006532297660691881j),(-0.008478446495219297+0.012699550487233487j),(-0.11143037825799268+0.029842954786144203j),(0.04927908422153468-0.002538807248927471j),(-0.010393253355540753+0.01066739031079136j),(0.10575788634124644-0.05648835165970854j),(-0.15864959459463648+0.09887559339558033j),(-0.013517806329100057+0.008194316761922907j),(-0.1294188294430812+0.12676085362082506j),(0.2748340762827523-0.3166339455453876j),(-0.01694714940594654+0.015438026001334799j),(-0.4180692076950537+0.6444129535560231j),(0.2810381056176768-0.5703256012203105j),(-0.015004861577687252+0.012957814877276493j),(-0.04686197684390624+0.15175379548443763j),(-0.037275572657032296+0.07285851501569604j),(-0.015070939335440127+0.013698689481427821j),(-0.019539105625227596-0.10754899980008652j),(-0.00012753711283663462+0.03547815749435538j),(-0.017434294024908398+0.010078740248113359j),(0.005274550367241632+0.0922106553127703j),(-0.039769603252621966-0.03529338992869547j),(-0.014240680955943382+0.012256325049894073j)
Y_N_c,4050,(5.471780395685644e-09-1.0226212470896323e-08j),(0.0024444014458953073-0.008237335530402297j),(-0.011175986393466201+0.006364495306874616j),(8.196564265256847e-07+1.9317814144438895e-07j),(-0.007419243178995981-0.0024271062318366563j),(0.01908088752083652-0.00945688715014361j),(4.0084996629432105e-07-8.311930050810343e-09j),(0.016072505426488227-0.012090901078018858j),(-0.021297208428453812-0.0022881708355577605j),(-4.6535372551595554e-07-1.3054443540946944e-07j),(-0.025295896082130183-0.013462186594358652j),(0.012698188980795874+0.010467916455010514j),(6.921008893618003e-08-4.3665561410663726e-08j),(0.002634833256266367+0.027162063622911365j),(0.009163008031761658+0.003784179811779269j),(4.0258336626388266e-07+2.706620795171406e-07j),(0.02126094319536343-0.022620271596439142j),(0.010869320505096588-0.0019064028047469596j),(-2.1410446977251557e-07-4.879940478742245e-07j),(0.0008789080626882329+0.008962609726864558j),(-0.03945521636513011-0.011954637076867851j),(5.303173146043375e-07+4.015281346528952e-07j),(-0.013035504224880522+0.0061606885030082905j),(0.04483749043877379+0.03214016025296123j),(-3.1464513669793626e-07+7.540475145798847e-07j),(-0.01202242230430865+0.002693954013956488j),(-0.024592350286392103-0.011798890618440156j),(5.02095322894383e-08+7.948171774982607e-07j),(0.06534277645834181+0.0018727142851850016j),(-0.01736415627014362-0.016923292449775043j),(-4.7233639071900774e-08+3.537376470597496e-07j),(-0.10763140796734717+0.01826086784664086j),(0.06272022692269812-0.012029360232904815j),(1.2777864467369138e-06-2.6821117038384516e-08j),(0.11279425755088607-0.06679157820365125j),(-0.1376904563730016+0.08648860267344627j),(-2.0549361891192117e-07-1.1797143447471939e-06j),(-0.10390036865928082+0.11213556417989123j),(0.28236242804048167-0.32888329542230094j),(-1.7919826898971467e-08+8.880209925159213e-07j),(-0.39013072355209594+0.6146719343484752j),(0.2810019443287036-0.5706472314821325j),(-2.558886991125437e-07-1.2556352676029074e-07j),(-0.0285928451866315+0.13749711724062338j),(-0.019084226615255266+0.05976465695678608j),(-8.258982288697518e-07+5.844357677811712e-07j),(-0.0022346331290434493-0.11707818875576324j),(0.015024786192319055+0.02567948543977637j),(-6.189575997450586e-07+9.147451788529555e-07j),(0.024244091746844394+0.08021790195603946j),(-0.023586787988420194-0.04299529238558207j)
Y_N_c,4150,(-5.101401253209875e-05-9.28775686841904e-05j),(0.008059689200059967-0.0027876893121284076j),(0.018047848804031364-0.0034638182605100944j),(0.008894943609883863+0.006669524650543673j),(0.004019269477711864-0.014802836358030952j),(0.01552102946514156-0.011796996137705976j),(0.01661313302821585-0.006361605105799532j),(-0.00725255062220136+0.013928876304005059j),(0.03166382835728145+0.0036523464405908623j),(0.0058419061136180395+0.02892678093909779j),(0.017758446791147263-0.009097787718012021j),(0.00202347215612317-0.012793271970230936j),(0.03160265286773158-0.016448522198803703j),(-0.010560724460531867-0.013786322421968502j),(0.01374744782639276+0.00845359250089855j),(-0.0157482353174112-0.019260711487194247j),(-0.0017319077871781952+0.006566890872836972j),(-0.0022292760803163496-0.02790679297872481j),(0.004022911658188501+0.024836309156503172j),(0.0305367171041613+0.004937012014757727j),(0.01659647154238925+0.012242093977962689j),(0.004667948262152431-0.03674978841870241j),(0.010347690862545797-0.022638333607972915j),(-0.0020626699473698853-0.01465527109073366j),(0.04485909453354285+0.0014294978458246988j),(0.0006593970702352785-0.002749530853374914j),(-0.008943499064742906-0.017352749806948547j),(-0.02664578788167718-0.01044656890751115j),(0.010328389620341775+0.0025724685629201468j),(0.06378714744696316-0.001003386571787359j),(0.007096477977804839-0.003189456733741134j),(0.018199831278318864-0.005107545215766032j),(-0.08744758101949654+0.01725243558341167j),(0.08008305837616828-0.022556009104120166j),(0.0059056805163905084-0.0069597227230789645j),(0.12068590720265376-0.07310323855927894j),(-0.1260400711401684+0.08359851886968633j),(0.006675711375604118-0.0022303060261617343j),(-0.09272073528657813+0.10540076862374845j),(0.2786843425348781-0.32586032482999827j),(0.0023616110127413696-0.001029623873476488j),(-0.36464665041453737+0.6103895897552036j),(0.27761818338656474-0.5630247775933301j),(0.006531588701975578-0.0060889918451686904j),(-0.01811362426794435+0.1302766386823506j),(-0.015286282238032002+0.05553266727090235j),(0.004049544627678521-0.00525741041095985j),(0.000931646214564999-0.11596790983642338j),(0.018306758106924708+0.018837466447486177j),(0.005050717512170373-0.00713409778022308j),(0.028493987195010968+0.07287179641662402j)
Y_N_c,4250,(-8.864445812087269e-05+1.775191107316186e-05j),(0.006479518629285884+0.0012167414108939418j),(0.005573970999035988+0.007375311059879492j),(0.012206080195932488+6.10614802395444e-05j),(0.004437260248523494+0.0011604681804543086j),(0.0020840310919280924-0.009551470708634328j),(-0.010282020677986663-0.016613968529598858j),(0.015458068116350109-0.011425435660329079j),(0.01151862062811557-0.005263406413337088j),(0.007669842217699641-0.014856445941408326j),(-0.0007220250498070051-0.0024721625574726696j),(-0.008209534983300095-0.010998693022115733j),(-0.011138240009414956+0.007773756045662102j),(0.020166903583649722-0.0038210859511483j),(0.011067606894073179+0.019319433682177443j),(0.03107426054363583+0.011791516419191524j),(-0.0034317151922519666-0.0024004101334220095j),(0.026658526508263346-0.009410424729222763j),(-0.004135735972553338-0.029993530318904685j),(0.016953388738973+0.011942799244223949j),(0.009470125980474666-0.015468472009692993j),(0.0050653022628877765+0.0344679553060859j),(-0.018247824751656032-0.030796722786727144j),(-0.003540574502618229+0.011211326942250488j),(0.007109774691706775+0.0084177230180543j),(0.044729306447530426+0.015871991958064744j),(0.01962769852658402+0.009658474520801288j),(-0.009488575256018096-0.0187050537235321j),(-0.022059313961912227-0.007267926472643091j),(0.008293451947900234-0.000982548453789054j),(0.05868185831390103-0.002226461018410144j),(0.0026933166201388694-0.007252382235671935j),(0.0006717118812524015-0.005711981582751551j),(-0.09264057948618219+0.02257463326996781j),(0.06951565610505395-0.01775196413152544j),(0.0027964773704339295+0.002529419046055949j),(0.12168531852075207-0.07089418271954645j),(-0.12503321162777886+0.08635591033334372j),(0.008790717589470108-0.004592432810617729j),(-0.08969649426060725+0.10374446073584262j),(0.2674461963488991-0.31828511471393356j),(0.007616944530882904-0.0052465801289582j),(-0.35159713543193105+0.6026888808122502j),(0.2661940971679648-0.5586650256078924j),(0.006921448010225643-0.005649159635914443j),(-0.014914864880650441+0.1312307353326586j),(-0.013118374932422877+0.055785663939721716j),(0.010583456757357078-0.0034670921633954757j),(0.002337891181716255-0.11332455621316095j),(0.021682957174108845+0.01858252206743331j),(0.007909684977990257-0.004621502774702771j)
Y_N_c,4350,(-1.0877135897520107e-10+1.1786185031625371e-08j),(-0.006089774046274951+0.00673790761861618j),(0.006899972306541982-0.005742905619271562j),(-7.693869215845645e-07-1.007519307847262e-07j),(0.005646186299418883+0.002834477247507429j),(-0.011392283101352525+0.013600403150090125j),(-2.466193993236582e-07+3.529433953017605e-08j),(-0.009074727483406866+0.003583524869597486j),(0.006636608677452479-0.00037387402953861044j),(1.7921428608653258e-07+3.5295768688126094e-07j),(0.01573993307857758+0.015574752515025887j),(-0.0017406002114015314+0.0014668999290483454j),(-4.193723714472199e-07-2.396375139521419e-07j),(0.006648546016594962-0.01412706955317457j),(-0.004422078370551497-0.02089745644384262j),(-4.356560055380818e-08-5.991353927611084e-07j),(-0.01898742206121196+0.0013914029288585508j),(-0.021112802720957728+0.010248773059848637j),(-3.3215439083391083e-07+5.168005473873634e-07j),(-0.013186892701839675-0.007475121737270302j),(0.026921299648331384+0.01819135192189055j),(5.758426283910757e-08-6.13554002157258e-07j),(0.021600647096885778+0.019344131851295847j),(-0.023100572374617958-0.040786992339191704j),(6.208666969533907e-07-4.957866111744948e-07j),(-0.006555087351495735-0.020931051248255284j),(0.026285451596322264+0.018213547804515288j),(-6.787199755211209e-07-9.26020765760839e-07j),(-0.027687602273554924-0.008536547137957953j),(-0.020811237819918064+0.010765041641418418j),(-5.9408482013591054e-08-3.8123677881245426e-08j),(0.061460551521476656+0.009249033764495547j),(0.0002703810070585396-0.004641220619431017j),(-8.87589697927813e-07-7.115935970776332e-07j),(-0.08559817802874818+0.025199214160074267j),(0.06209306749484218-0.01817066359366211j),(-4.992731568029269e-07+2.76828411560643e-07j),(0.10766306117891339-0.07020538967542907j),(-0.13177619968328144+0.09262313988447332j),(4.631201322523913e-08-9.052515802011994e-07j),(-0.09177978303964486+0.11454659085003463j),(0.2520506082747423-0.314082265479998j),(6.035704047051161e-07-2.769338258188253e-07j),(-0.3463377977162078+0.6023964661233023j),(0.24563660195552348-0.5463217195870966j),(1.082702654107385e-06+3.734776964136651e-07j),(-0.023971223773688502+0.13250751241123856j),(-0.021676725373899537+0.05592163554508821j),(7.01826430138435e-07-3.8644279777119025e-08j),(-0.011949942202901558-0.10743130366070693j),(0.011406199943623256+0.01994188787934845j)
Y_N_c,4450,(8.668594036460448e-05+0.00010612128519478907j),(-0.00905869802316517-0.001312133795880981j),(-0.022135247027715722-0.0010194244801244286j),(-0.014739894144392859-0.012361017278903937j),(-0.013439267746526911+0.014533019392364415j),(-0.02352993356719059+0.0017664350798387105j),(-0.01639314147941532+0.01033984734840389j),(-0.001231539702572653-0.005012766434552616j),(-0.03621940819002952-0.004591567864408529j),(-0.006108562457828183-0.024731227887561543j),(-0.019839850118321924+0.003799019901388199j),(-0.008677482966203206+0.005955804688554346j),(-0.029916461405294057+0.0021023557319960005j),(-0.010155613116493958+0.015370577161136392j),(-0.02218173234272281-0.004141340603794403j),(-0.002189900408463916+0.01431992981925917j),(0.008173798591631105+0.003023976573964978j),(-0.006436344424402088+0.02220955760755696j),(0.0025645059087970753-0.008318709272717694j),(-0.023592279314698997-0.015775388572779006j),(-0.021735994223760918-0.015910908061102264j),(-0.01689028745676549+0.011509991145252143j),(-0.024023418012710993+0.015509211877692386j),(-0.0002561322422131307+0.02634224214389793j),(-0.05009014192509802-0.014160322678868699j),(-0.009006337708333916+0.012846125028117834j),(-0.02599940096994328+0.0018538560738342287j),(0.02672743071493157+0.029929670044833843j),(-0.010606769242022146-0.0019415827667673335j),(-0.03222946927944898-0.005522697179612268j),(-0.041513861735991496-0.004943438714291181j),(-0.025455741242861766+6.385008584623708e-06j),(0.0400849835602324+0.006712696456299306j),(-0.029285149510952187-0.0017120667488588707j),(-0.018142221585554657+0.005716866913904064j),(-0.10613068742380086+0.029972866844149508j),(0.03994841252366654-0.01172325039087147j),(-0.013948883727378108+0.004434946183296368j),(0.08780840662407968-0.062772843424593j),(-0.14051430864882652+0.09355133333431603j),(-0.009760294580584649-0.001410669705106523j),(-0.10715006481516962+0.11181881392940726j),(0.22912363228254673-0.31222037906605216j),(-0.014874610803278714+0.004685268571157015j),(-0.34945441381907083+0.5971125739228273j),(0.2242914332363788-0.5372207303079799j),(-0.011352852401677679+0.005620516251214318j),(-0.03442939169325805+0.1317749674318605j),(-0.03089257474479755+0.06132365532763926j),(-0.010820511688956702+0.005887968971462982j),(-0.022738977979248412-0.10069018626398867j)
Y_N_c,4550,(1.796112184978057e-05-5.095875532277322e-05j),(0.000967029715917074-0.0037630840306552495j),(0.002619137512762832-0.004757419376870884j),(-0.0006952424528806765+0.006299267505348199j),(0.0023396605835265026-0.01191341306431267j),(0.014943368604609202+0.008887397222088454j),(0.014424464165043834+0.008555772474843685j),(-0.003544054300584696+0.005983671966389186j),(0.0037610342247824252-0.000343534801467569j),(-0.0047256601178773784+0.021427876065813974j),(0.0013415398941236806-0.006297753202291131j),(0.014521900866916532+0.014254024714231843j),(0.02488161733949284-0.0007198669866545432j),(-0.010777084659798567+0.0018310465522165646j),(0.010498168845788398-0.012827417527691681j),(-0.017994749241012034-0.016758307884280774j),(0.011854885760896241-0.003385531251039187j),(-0.014236167693844323-0.009263012859199919j),(-0.004125275243009575+0.023246801254332164j),(-0.005865737407800377-0.00033476089704034795j),(-0.011963938059025722+0.01400806474119197j),(0.014660043357302437-0.02603940374359764j),(0.014841515210151998+0.020928780320082836j),(0.017253105220851606-0.005357636889793969j),(0.019622029315431232+0.0007665839755644765j),(-0.025413918837588898-0.02280495200865476j),(0.0007827308347550053-0.01700753109092463j),(-0.010198056037892481-0.002951788060774865j),(0.03904339212447358+0.017150910240457454j),(-0.0029620795601321627-0.008362316107114461j),(-0.012290936868415798+0.0002006049246283839j),(-0.024993304921641417-0.0032549970133861784j),(0.007147373556854991+0.005334684288912126j),(0.06745828775547962+0.0015808118706988894j),(-0.0032457765374434657-0.00658319748528752j),(0.010353317564571326-0.004792979378922795j),(-0.08717151752365969+0.023746224885620976j),(0.06251407048654677-0.01895929085677795j),(0.003410433684027565-0.0018651348700699857j),(0.1023987167646269-0.06577747549627802j),(-0.1194480368308659+0.08441646327921176j),(0.0019747998609997443+0.001181733708091861j),(-0.08653199622595853+0.10885883425147155j),(0.2377843084564224-0.30983158532267535j),(0.003335452835106753+0.002116969135671322j),(-0.32246229559892203+0.5837570828019163j),(0.23113014425500666-0.534013032656176j),(-0.0005894766331172285+0.0007491045610358156j),(-0.019516491681443433+0.12461095233561374j),(-0.01690721752996624+0.05601888375280227j),(0.00110376686251732+0.0006099897216823038j)
