Parameter,Frequency,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3950,4050,4150,4250,4350,4450,4550,4650,4750,4850,4950,5050
Y_N_c,3750,(0.0001570354668736885-0.000597686985184821j),(0.0018604715330621077+0.012700925435029669j),(0.0033399737299329916-0.007868756256428489j),(0.042875254274461386+0.038644819003949914j),(0.023943794917454984+0.0069857492664317225j),(0.02928950714873957+0.023232612396241258j),(0.05726135232754524+0.011110140828973134j),(-0.01145718901794902+0.053150244782313574j),(0.04353777837884081-0.0027864404442241794j),(-0.011333616717629447+0.004529717016625833j),(-0.0016442703736175507+0.024188854809061352j),(0.022924852663638213-0.035757080734532674j),(0.03175844031095919+0.038312327214881224j),(0.02060438454503549-0.013855294254843456j),(0.017323705126827925+0.03787469320244068j),(0.035161964575663965+0.009950588812262925j),(-0.04492307865231628-0.00027259590523918444j),(0.04581805459713707+0.02006464736196654j),(-0.01824252567847957-0.012929249278908428j),(0.009466958610257889+0.025131576331992846j),(0.05751831539913991-0.022636728304083226j),(-0.037417434085411455+0.061982671148431215j),(0.04702223410120039-0.030752775435785626j),(-0.013480931950623953+0.017082977753297125j),(-0.0013746704825356032+0.037525889454468414j),(0.002471506559705232-0.07023048488995162j),(0.030320230114239864+0.08238119173160571j),(-0.009362823484040432-0.04500035418902689j),(-0.0019452582052364954+0.01845041875256945j),(0.06998282626640849+0.029772184754197222j),(-0.11972500183298407-0.03634917078913431j),(0.1255614804245324+0.03026272242211763j),(-0.04998867508606115-0.009973116634670934j),(-0.06893089899648257+0.04196137815375506j),(0.2271699856287522-0.12229013730001415j),(-0.30774322398264664+0.2899718883340051j),(0.31678994261779203-0.43329755634266565j),(-0.22800725992959642+0.5357867153578018j),(0.09414648468573833-0.513036364924255j),(0.026605211273796864+0.40179050018038565j),(-0.06601829818084999-0.2186051996454113j),(0.04565035965322596+0.06489204081133182j),(0.03181460372411077+0.052231761563687785j),(-0.09097467884185834-0.07427684892392351j),(0.10053454540643433+0.04912245266803898j),(-0.060847884210284434-0.0006907980862103438j),(0.007907984982202612-0.013568419351852818j),(0.046434145264182616+0.0034402765535892933j),(-0.05333910253956727+0.03315528024342716j),(0.04286623599575118-0.0331449301242972j),(-0.011553272878422598+0.02274684243146268j)
Y_N_c,3850,(-0.0002248017337057011+0.0003317000491676286j),(-0.008733226577661561-0.015793265807861494j),(0.006144010965601594+0.028697432751033484j),(-0.034501304542731634-0.035710992456358115j),(-0.010949349542084059+0.024410351382704965j),(-0.0423862810171101-0.005555441049271128j),(-0.04368504392032891-0.003563624057361957j),(0.00030330343375200956-0.02713616184007148j),(-0.04032888905283228+0.005646738930018548j),(0.01233111515988123-0.017058177277995593j),(-0.005541990568219515-0.00038915232113473776j),(-0.008597632396974145+0.023379842699244525j),(-0.0372755905794469-0.020589558742433504j),(-0.012695839340728203+0.04380431551520565j),(-0.029672728016012357-0.04900484890328497j),(-0.02393826190975951+0.014301609759009477j),(0.027080090567424598-0.0003750268438941374j),(-0.033828058667925896-0.02649297418967058j),(0.03966242094038745+0.02271905591129384j),(-0.04021561783274553-0.009804632165704525j),(-0.020541341228478498+0.015961776113366112j),(0.022600785139992374-0.03854653976078951j),(-0.05208229569843315+0.036600543019646214j),(0.02941616647870607-0.04345320575577476j),(-0.004972815080001376+0.007788992494392606j),(0.0006354572921221519+0.03291020993530388j),(-0.02488725264261621-0.06807348155450424j),(0.018315436073178128+0.08114149271239879j),(-0.027914788299193638-0.06426473643918795j),(-0.020403396684146022+0.009928721619376392j),(0.07028881307844184+0.03199911866615809j),(-0.11115875216799478-0.05168307482704999j),(0.11526596058859553+0.02849518369940126j),(-0.05801628270063619-0.009416217976855552j),(-0.07433287550879716+0.0297772176122887j),(0.20598606686281465-0.13434181707351203j),(-0.29931607038032976+0.2741458610148009j),(0.3046985661104722-0.43287723057202804j),(-0.214358759910695+0.5157132593533038j),(0.08649156119146356-0.5068973959722949j),(0.019716058564387157+0.38822863668456775j),(-0.06681224168215326-0.21953548999633093j),(0.03882446400664221+0.04887676496586154j),(0.02840868790981312+0.04669863146522219j),(-0.08128163674396718-0.06922972442343524j),(0.10116889101840239+0.03405164530265752j),(-0.06851930870402036-0.0015068417951715832j),(0.003922530553471261-0.012593871171134786j),(0.045452884361493084-0.00916709698935509j),(-0.06037053850746254+0.022963060350815807j),(0.04592850286643405-0.038814788121445405j)
Y_N_c,3950,(-0.0004166048555472461+3.2825959863852896e-05j),(0.011161016604516086+0.013774549854910004j),(-0.0060992680372353595-0.0386881916685516j),(0.01690754412604135+0.012159516569022028j),(0.006686051261751834-0.0473391532647255j),(0.04179165786321611-0.010325806678579741j),(0.02008740045749462-0.012580835247101671j),(0.019960439422218715-0.0022430926367166207j),(0.02323311863095384-0.010271927930842039j),(-0.01152564684914651+0.02097851945816862j),(0.01780515025058609-0.017444662615832263j),(-0.013045197065696955-0.011138619274966097j),(0.03402999806325426-0.0034394738671459646j),(0.009911567244912097-0.05643340814014125j),(0.027350532585932712+0.03966652511407671j),(0.014461408695305813-0.034450630081105195j),(-0.0022154289367235995+0.008385109134090931j),(0.010297200562294115+0.014291852690997545j),(-0.03989427967468036-0.027535059269227877j),(0.05467985697710685+0.0007314049209424488j),(-0.019986261153746604-0.020761189612851692j),(0.008645086619884897+0.010579198454285624j),(0.03610343707495412-0.02950864876377687j),(-0.03672149688118813+0.04290178928551631j),(0.022722381695603897-0.037943510352536125j),(-0.01821142125632495+0.0058736163612830294j),(0.020170086937325055+0.02729581047774191j),(-0.01060570607887817-0.08138406159089662j),(0.027346666951191822+0.08032505784974207j),(-0.00933210088001633-0.05102417484609485j),(-0.012765550051600454-0.00047061383007601654j),(0.05510631356013075+0.038656610102034056j),(-0.11124192544542305-0.04672335212179784j),(0.12191741465004594+0.017492837326321987j),(-0.05646622149976393-0.009960920978640632j),(-0.06498945415483982+0.0333078658447513j),(0.1999681855822698-0.1263418781092884j),(-0.29390083521881616+0.27161632979186673j),(0.28602546436539694-0.42193274618634924j),(-0.213039109276373+0.5062422075866467j),(0.08625483013199112-0.49808304117567986j),(0.02190685234159874+0.3753500091429286j),(-0.06894534073400652-0.20997571790479197j),(0.04108949693457928+0.054493434385416685j),(0.022418703077680496+0.037516200178699145j),(-0.0906470141545268-0.06179657937513919j),(0.1004166285125318+0.0376040637457062j),(-0.061425758624307825-0.006518968906968386j),(-0.002794987451994707-0.009558177721408979j),(0.04466694308206674-0.0025623509931410188j),(-0.06430771209388762+0.0288851626366996j)
Y_N_c,4050,(0.0012838304466419221+0.0001643924315429474j),(-0.010623755781294536-0.006393339261420685j),(0.0029880157941181047+0.032298457549900496j),(-0.004758617455322048+0.02050165085612759j),(-0.006260659948770991+0.05136028392290807j),(-0.028322632983861694+0.022622401561245876j),(0.0005286820213212928+0.032179450516738775j),(-0.038692580342162504+0.020975581230966468j),(-0.0017509019453922543+0.018883656001217237j),(0.006215915512637499-0.016850037615139573j),(-0.026157720570353624+0.022456154360837737j),(0.031461302987815576+0.00479101160525152j),(-0.02513083137350065+0.025541240796271028j),(-0.004856710532019507+0.04823012859298068j),(-0.02061845074277989-0.012232896704770884j),(-0.006746030886655956+0.042526887401383884j),(-0.016737791055064535-0.020101627432985266j),(0.006933927547557891+0.0107840325605628j),(0.025306871303891573+0.018690473876057646j),(-0.047574448517280175+0.006296918850316819j),(0.04424954874410862+0.03131002853754582j),(-0.04056988120186417+0.006635499191028717j),(-0.005484513335511341+0.0217168411414565j),(0.025139529204513924-0.025147420096541008j),(-0.03611407636647639+0.042320209367900596j),(0.038447454723000304-0.027471979226784456j),(-0.02392071350900879+0.01769149258222308j),(0.00546374699604448+0.049280314523281424j),(-0.015604671028548749-0.058361254967493524j),(0.016609471890586768+0.07092635554217232j),(-0.023258432162928812-0.03993360941767948j),(-0.0017084271446032762+0.0051499505286069155j),(0.06509449850823112+0.037550527206560644j),(-0.11702399054596575-0.029568180600039226j),(0.12021975354718346+0.03181588356119535j),(-0.05724384295277341+0.0010183147123607461j),(-0.06427215446412196+0.03468532166029635j),(0.1980645316742951-0.11902798113281902j),(-0.27885782837028195+0.27269083333290695j),(0.2870122169978659-0.4079973042967865j),(-0.2066743692949613+0.505626351014943j),(0.07781329958594738-0.47495926927141735j),(0.028397446474307322+0.3767613505912602j),(-0.0699653007927815-0.2106394920002689j),(0.04047680573959227+0.06147162194154974j),(0.03223761599154703+0.042965541556491835j),(-0.08184646279545399-0.06225792445376284j),(0.09231531481880051+0.043867488286106655j),(-0.05451242068814317+0.0031886075743756386j),(0.0024473818168425617-0.00669424377698477j),(0.04758969010001102-0.00595717547811119j)
Y_N_c,4150,(-0.001489784036013753-0.0007268731174756587j),(0.00919547362769018-0.003573282364818604j),(-0.004218976242369111-0.013582232546554643j),(0.0029796355358880327-0.04386596809280474j),(0.0015434702585805649-0.03677494913958271j),(0.007696340107317552-0.030060968869320782j),(-0.011135406480468138-0.044650135701162025j),(0.043551045861342126-0.024935161173996377j),(-0.014220180707672947-0.027587577638753386j),(0.003309216914017518+0.00899611808846317j),(0.023060137726351924-0.016780569157403707j),(-0.037464937841837194-0.0027587919287081902j),(0.012865229292110926-0.03823550425117427j),(-0.007613153874327681-0.02636868543191664j),(0.017432739818905214-0.019754783315096676j),(-0.0020418586015362103-0.036714720854553316j),(0.022986122528544664+0.027105821567691035j),(-0.009175125566405797-0.03271256308402356j),(-0.008726815908869392+0.002491345025549912j),(0.024641081411633577-0.015590596237934452j),(-0.045167800886019994-0.034263416744541794j),(0.05570069309729579-0.010191920054411571j),(-0.024947856780025566-0.01945761150804946j),(0.0017146601772543432+0.006858810300160675j),(0.03209211385941269-0.027140573439170902j),(-0.04560245971373948+0.028575419734839506j),(0.03119472926190241-0.046118206206616184j),(-0.013625225478838912-0.004854193197189842j),(0.0117094973549017+0.013458847447085547j),(-0.01356295392503427-0.06075477133983344j),(0.029953238843084533+0.06455414502537908j),(-0.022079920375908817-0.051965612937341435j),(-0.014594468275786197-0.0006960636882117751j),(0.06831477409213432+0.020443538663737274j),(-0.11206554004257868-0.05084764961620543j),(0.11899143462333259+0.008942080775698587j),(-0.05144724057619368-0.00697087665946889j),(-0.06206633587187814+0.02458246467622574j),(0.19349854486855725-0.12739160386519677j),(-0.277570663088035+0.25781133630839415j),(0.2777432333830335-0.4146251383094992j),(-0.19160212299582274+0.48120653196690366j),(0.07269539484319995-0.48432503206303273j),(0.030650263886035325+0.36970039726076354j),(-0.06525239833033589-0.2092885957522122j),(0.03852720093192793+0.04660697435274693j),(0.021236102483276086+0.03783334251055604j),(-0.0762857646267019-0.06776181602255396j),(0.0919216347427551+0.02687364816043712j),(-0.05777036736298205-0.008574439293200488j),(0.002560737009612777-0.006640716579089986j)
Y_N_c,4250,(0.0008918490038416429+0.0008046001125132714j),(-0.007706291337245255+0.011875390141132664j),(0.011919497048645497-0.0070225482400751325j),(-0.005247674985948454+0.045559285429495784j),(0.01122040740138985+0.013362762154865947j),(0.01242801327800966+0.031146388570424104j),(0.013605681809658864+0.041865094103355094j),(-0.029357788103627536+0.019744697898959204j),(0.020347121650110635+0.02960406212975816j),(-0.013324094158156708-0.0020795068614401385j),(-0.008159952424623971+0.008215073392879593j),(0.029229038303897854-0.0005784229863639544j),(0.0012743640017012833+0.038132290619548107j),(0.025380269026157296+0.003065732015394452j),(-0.017562995066046343+0.040593411096047576j),(0.013443997116728529+0.02167710716697698j),(-0.018445469264652698-0.022806864384903855j),(0.0012652566995095967+0.03755918932576629j),(-0.0001279244389302929-0.02550023385191838j),(0.0019744519758098187+0.02658366763427563j),(0.030409135555310746+0.02067312666521996j),(-0.046257205733799676+0.00782318073075488j),(0.041801896163539964+0.01998333934653981j),(-0.029162851183218347+0.0008858096170457174j),(-0.00993341672035497+0.00798884846179689j),(0.03245456607739315-0.019097470260326797j),(-0.0308582283330936+0.04993542960116269j),(0.030993040073714742-0.029315379017371884j),(-0.020352105388634214+0.02833464357360206j),(0.013801196077589072+0.02892282787929613j),(-0.0188630888181023-0.05931376539628818j),(0.01725344472874444+0.07279848555549528j),(-0.014108315465143767-0.04270021058456328j),(-0.012437214378384076+0.011328244053612511j),(0.06193707184313024+0.03832431352173013j),(-0.11261162247506755-0.025964280067637617j),(0.10895057615862926+0.018313529914769866j),(-0.054859727848896894+0.0011355758983986053j),(-0.06814381180312552+0.03159074786524806j),(0.18863761450226435-0.11770022110076281j),(-0.26807512105423725+0.2669918913500166j),(0.2614562877260307-0.3978178369663489j),(-0.18957725524101815+0.49047934336678295j),(0.06651151316653683-0.47099745336327586j),(0.02792215899434132+0.3583491902974596j),(-0.07328907458975457-0.19395088300489818j),(0.04517927099766139+0.05385882158955451j),(0.021148474584705656+0.042349228015991315j),(-0.08285324561329305-0.053607606297666824j),(0.08937755756285477+0.040680986941306604j),(-0.061490282862002144-0.006512705308668636j)
Y_N_c,4350,(-0.0002676009223038046-2.321704779273714e-05j),(0.005411648254357718-0.015283191629210062j),(-0.021342728113183614+0.019720324751601105j),(0.0017681762749451116-0.027129368166643058j),(-0.02781859987119326+0.006703614551959353j),(-0.02593060500344458-0.024776542938400776j),(-0.014732343928319621-0.024221678400042322j),(0.0020096534595123164-0.014255732220166642j),(-0.01907609634836156-0.02095363623558914j),(0.01891636712550529-0.001800155205348459j),(-0.0112458053166767-0.0037032682179553517j),(-0.012771629948287126+0.00886941757202518j),(-0.015448449942944784-0.026993383077703548j),(-0.04001155699717371+0.012275611078102277j),(0.014571504238050155-0.04226041251091277j),(-0.025213097995908634-0.0049527492372452905j),(0.010400419428961829+0.0075030818129408604j),(0.004754957745522407-0.023369024958793793j),(0.000331048919474268+0.03801105916128261j),(-0.02126662391525838-0.03373711041238075j),(-0.014196158335075183+0.006270005933416151j),(0.018511165109301245-0.009171160354703993j),(-0.04079545126117348-0.016060258615122024j),(0.042038404051667505+0.0012598695702228761j),(-0.018622015630144758+0.0021082216083758354j),(-0.005232509484710295+0.011818530088324236j),(0.01598069010496987-0.035449698276606205j),(-0.04370308783772311+0.04123335838207931j),(0.031364744673081875-0.04753188855893529j),(-0.021923527878495188+0.0064271156484776845j),(0.007982017716496797+0.02855492818722989j),(-0.003653227406683758-0.05735845038763054j),(0.017132590433510994+0.06744626579826449j),(-0.023338314399363846-0.047574657719897086j),(-0.010749286553768658+0.00407396064173417j),(0.062228601687537445+0.022291245457620644j),(-0.1035617323516379-0.03227640488124762j),(0.11102052981438187+0.015805143901665333j),(-0.04473797219048546+0.0017249346715812498j),(-0.06269988624576142+0.031481674644519106j),(0.1794612193824309-0.12393643492298426j),(-0.25876826074093234+0.26153106284829264j),(0.2589318285148517-0.39982558923594047j),(-0.17922010949545275+0.4756324474004006j),(0.06200063655000129-0.4537679290979878j),(0.04067244561098175+0.35007780886689854j),(-0.07346187102487378-0.19620990963002255j),(0.03935254678892097+0.049236318191327774j),(0.028524756985324966+0.03881324743086278j),(-0.07668051024331313-0.06133763290394431j),(0.09514880012391899+0.038509707006282985j)
Y_N_c,4450,(0.0003152549397291371-0.0009899042081250185j),(-0.0012071471894192854+0.013269174681303376j),(0.024697170232377736-0.021133255690019163j),(0.010974026295032075+0.001586649022487808j),(0.03886848299525317-0.016438039411962643j),(0.03030263190512127+0.011625614245627056j),(0.019286641741564914+0.00043451365821105953j),(0.02509874174041309+0.013167917717939775j),(0.015983701202315452+0.0039943157384793974j),(-0.017212475058555908+0.0036016882907356955j),(0.02505453157019196+0.004563308141226783j),(-0.002847822312101978-0.020077149735652736j),(0.026690517124898845+0.01018011502357985j),(0.04260829232561123-0.01776094582459221j),(-0.0030190876620306197+0.02818896474120334j),(0.03230898689238592-0.007681155121646247j),(-0.005398936631495263+0.011561516748938844j),(-0.0005212788483444788+0.0005572412894685444j),(0.001732090032255584-0.03408687060709306j),(0.028735092389063965+0.030874432662048437j),(0.006154375055736506-0.03322670571238645j),(0.012137543132696157+0.017328508287722755j),(0.027501136097872525+0.003345326006224579j),(-0.03480696053771397-0.004342866809364392j),(0.0377934353838974-0.0006049215382309594j),(-0.021444585941496345-0.012432583881315636j),(0.009880559459669612+0.01604547406263068j),(0.03949395193618367-0.033927078768337046j),(-0.03058665955824226+0.04158261637099357j),(0.031936716908285104-0.029439264358317917j),(-0.008135190299897892+0.009607845847134215j),(0.0008184870264239417+0.018535443506018913j),(-0.008078855852130983-0.06117474667075242j),(0.0321907140636086+0.06589482184446518j),(-0.014902630804305641-0.05107336390218962j),(-0.005260402747776864+0.006076650332286453j),(0.05957189622549615+0.024275693836031623j),(-0.10097632360163894-0.035059222024490654j),(0.10539706666683575+0.008016698096141979j),(-0.04611853250481365-0.007028600299078791j),(-0.053018400974527785+0.03159118978166776j),(0.18250825041921628-0.1268881307887114j),(-0.25040306894802455+0.2548632937676571j),(0.24735658084674905-0.3884191238054932j),(-0.16696305113552645+0.4599007180364407j),(0.05271001049027102-0.4535482666772641j),(0.03807087192029861+0.34208037086561366j),(-0.06425658567949406-0.19048155141041773j),(0.03900289785992933+0.041523087623564554j),(0.025148822339036647+0.037057977772037454j),(-0.08162815178881065-0.06033084233548454j)
Y_N_c,4550,(-0.0008133770306000412+0.0013477604606285589j),(-0.004792786838414965-0.007845549684225172j),(-0.017228695955800767+0.015111006543466476j),(-0.026566109314718492+0.016613992938722788j),(-0.03658600336691439+0.017027602755132425j),(-0.02653717447384864+0.005038645958788127j),(-0.02580736302564016+0.018429582581184465j),(-0.03936039020872256-0.014170625297967752j),(-0.01468467629106098+0.013806236701435236j),(0.009230850093041039-0.005500239612423446j),(-0.026845638394053566-0.006585824993916789j),(0.011628023118131287+0.02778645884169103j),(-0.03149945479562304+0.006282354640078125j),(-0.030102736378836748+0.01793741551365198j),(-0.015488620859359549-0.009103007374670386j),(-0.03041330229865417+0.0147073356383805j),(0.004916611624301061-0.024873785670199457j),(-0.01201942643580018+0.016542883839199267j),(0.001101929049247251+0.017493746734761326j),(-0.02671261195029892-0.01630818493768421j),(-0.0055961253151217746+0.04618297068963775j),(-0.031212930551266678-0.026699133502458963j),(-0.011803720804097253+0.01528857189303602j),(0.014218433023597257+0.00011521136613410275j),(-0.03818732206692522-0.005213752408397635j),(0.034808506419662155+0.01687350167406057j),(-0.03461759914717237-0.0022779993855545043j),(-0.016879610825270713+0.01989229011920481j),(0.01239480640636504-0.022514758489655496j),(-0.033774198781403524+0.034776978772679754j),(0.017208027655960634-0.035702261987102336j),(-0.013390556466127756+0.019097982609356464j),(0.003841013150002376+0.030494478804028162j),(-0.024683199194038802-0.055179782875150324j),(0.014010308782193384+0.07457255268371323j),(-0.029569326024503698-0.0418623170119128j),(-0.01126682570738053+0.006569830478858545j),(0.051714744211800265+0.028747852288733722j),(-0.10421016278315322-0.0262168998901893j),(0.1005387888790751+0.020022377365309763j),(-0.056479963717808106-0.0013042725556379788j),(-0.06695626604786123+0.03650245881149154j),(0.16643222877791092-0.11605983242019322j),(-0.24211859193571997+0.24927546162585845j),(0.23216792779201778-0.38007431054753127j),(-0.16580173836433393+0.4624499232524877j),(0.051859823503498215-0.436207171894804j),(0.02978777186278586+0.3355861391480015j),(-0.07427016070482557-0.17733800237580627j),(0.0343837781719402+0.049125412745449945j),(0.02680886758337906+0.037154580871817444j)
Y_N_c,4650,(0.0009768264660399838-0.0009192832687256281j),(0.010693392063615822+0.0019038843539040818j),(0.0009957692555122779-0.008644444466565088j),(0.033660918792677644-0.021119210168625602j),(0.02043037176922318-0.01485289853445003j),(0.017502804225753666-0.020066855779187813j),(0.028122982344495704-0.02596945590238242j),(0.036174904345510836+0.011100974990693159j),(0.014318428824599726-0.024715310687641427j),(0.0008749531112137028+0.008455344102417503j),(0.01750065535847901+0.004332932308477309j),(-0.013574419540869642-0.026160749604283686j),(0.027586711985804726-0.018196836794661775j),(0.007535023652300317-0.018589891342155076j),(0.032313225795534174-0.005129795240825812j),(0.019176450083872858-0.018001299863939467j),(-0.005487519517437806+0.02657829830087054j),(0.02283110061732211-0.019905763872722075j),(-0.010564688099575843+0.0016501130316236151j),(0.020552780316807955-0.005131563365470917j),(0.004585227173306032-0.039883078256764175j),(0.03327805811622967+0.028000721850106117j),(0.0008485911085959863-0.03139117948435683j),(0.006534143842956471+0.011824029720718918j),(0.022079358123449945+0.005665230316411619j),(-0.03162961113057938-0.016557638648689782j),(0.04564941483356803-0.0037331982922036103j),(-0.01383932950017629-0.010781799586805117j),(0.015551673353740402+0.005681428039906112j),(0.021941184078717767-0.027733351977897294j),(-0.02440377331366047+0.04027953363722733j),(0.030195919874787876-0.036637866159394364j),(-0.01173454943142521+0.0056301976190967825j),(0.016441931978442112+0.021753559706610446j),(-0.004000205179628555-0.06296713445112528j),(0.034853070245232876+0.06166547506271364j),(-0.017295346530474126-0.04210952286649342j),(-0.0014555188760309332+0.004098226977907522j),(0.06110673198624375+0.02559883215978502j),(-0.09571517370145483-0.03466777696558085j),(0.10978203605138431+0.011048747938185853j),(-0.03945230568748837-0.003397758797017522j),(-0.04749167721068001+0.027773110964785325j),(0.16453592397162742-0.11526876171905406j),(-0.23108659028907574+0.2491903514236729j),(0.23693087827575796-0.37883958693051456j),(-0.15807850026873654+0.44266779406676726j),(0.05531760820633552-0.4307514465184975j),(0.04632485969532654+0.3241288644513416j),(-0.06251155176917267-0.18314566170151772j),(0.03665596936216431+0.04867761239461349j)
Y_N_c,4750,(-0.00046059650572213216+0.000363893475437055j),(-0.013774893350805274+0.002607973659049857j),(0.016273291364579768+0.006321931390266082j),(-0.02514182886511082+0.015975652402616062j),(0.0023367003184852795+0.01544529349888596j),(-0.006187981281948704+0.028497047273842543j),(-0.020914535832110753+0.023463103425313214j),(-0.02051738424131439-7.981201274725757e-05j),(-0.011185147671486834+0.02546646342731135j),(-0.008505283644500039-0.011160866349879266j),(-0.003784585131260469+0.003972858712958965j),(0.01288365838319821+0.014504368432358982j),(-0.015548762186347521+0.024041574513634804j),(0.015062373433051876+0.021668879607627194j),(-0.037664707730807864+0.011363081473277923j),(-0.002800102621203456+0.019899721079265156j),(0.0025496180118996454-0.017625110403441644j),(-0.022300967445021837+0.012210111276744587j),(0.02157612119649373-0.013921032186179929j),(-0.014115585930412245+0.02454224353957327j),(0.0037543867025103053+0.020441421483589246j),(-0.023177541533372464-0.016039891448038034j),(0.004506173857889739+0.03677550990663496j),(-0.01712862148779181-0.023885898055859337j),(-0.0006242289580181345+0.0032534853842739724j),(0.018464437940966437+0.006435884497203233j),(-0.038013349337917474+0.006736256895076674j),(0.03757305394135166+0.009833663976625039j),(-0.03795870836968062+0.001156182924682659j),(9.285569857315091e-05+0.017845914958301904j),(0.019946744105553953-0.02740863408721376j),(-0.03531534610539228+0.03154382974583373j),(0.02594494094537322-0.029058783146287938j),(-0.016091947717338087+0.0161914640137701j),(0.003248082191657677+0.02673051675540301j),(-0.022287370719633097-0.052614169084586444j),(0.02203162800862361+0.06066589059384928j),(-0.02385463827301055-0.04241386007770373j),(-0.009669465728849556-0.00046631775404097284j),(0.054942845187893774+0.02692202793928362j),(-0.10067162444418645-0.025142430049107465j),(0.09901174678497876+0.01052431965486356j),(-0.05392824392840328+0.00028363314427207534j),(-0.05170096488071878+0.028905708369713394j),(0.16231372993540064-0.11921971599070041j),(-0.23491935234075395+0.24195834635670857j),(0.22475430382890704-0.3649043790987476j),(-0.15504463804511126+0.44042383108802674j),(0.04053607785241192-0.42407908183729615j),(0.0345763499482155+0.32246542240231296j),(-0.06743259219091541-0.1825905902563599j)
Y_N_c,4850,(-0.0002771048816246568-0.0002618760738371866j),(0.012253576617848538-0.005413528089819061j),(-0.026202428499822454-0.007408775680970381j),(0.0040111383067153224-0.01006846555561389j),(-0.02130406934279888-0.019092786989720608j),(-0.005132538339388767-0.027797423943381052j),(0.004634033104345491-0.017222608472885013j),(0.0024675085891983067-0.016333018067787034j),(0.0027461337829322416-0.01855052971302939j),(0.011270709562088478+0.011096936623917362j),(-0.006652796595570942-0.014681034979870505j),(-0.013437162829805631+0.0020121455592370325j),(-0.0008222607422472524-0.02423663323736433j),(-0.028748574506367693-0.02401358743244811j),(0.027633262382744803-0.01300356614516659j),(-0.012357264383836504-0.020759981347135255j),(0.005273483413522336+0.004342524075651416j),(0.008952087748373291-0.0029296231579493542j),(-0.026255971036659796+0.01617043381962683j),(0.007791715768316339-0.03402075142595948j),(-0.018714485910307783+4.1457863322734434e-05j),(0.01064455045985288-0.005694574181631838j),(-0.00798650104982617-0.028974700207734485j),(0.016052019111818916+0.02674747785063688j),(-0.014232637114571163-0.016942851073794982j),(-0.005427942510736803+0.010550930701534778j),(0.016953731571547365-0.012125093398607407j),(-0.04400579617191962-0.01161002342959633j),(0.0427684555396244-0.0009577977188759725j),(-0.02225510604815218-0.011508867298205508j),(-0.002806294093063817+0.009389766637682803j),(0.021347900635397588-0.015574735484692081j),(-0.033944461642716875+0.032863729629153425j),(0.020992044638973736-0.04062966566319472j),(-0.016796415567806963+0.011307399559262354j),(0.00982982056748845+0.01997871389258628j),(-0.014611553445986532-0.05201787004638941j),(0.021918346979350797+0.06127996321224329j),(-0.023051764052165594-0.03427968571960272j),(-0.011011220917682545+0.0037434180760211426j),(0.05314385621694758+0.018295931627633752j),(-0.10130519720927521-0.026201408003279806j),(0.10154735842182738+0.009606214972714237j),(-0.04697571818264835-0.00046712558101925407j),(-0.05758362229139238+0.031000996397745527j),(0.1593691566912488-0.10975185249134671j),(-0.22505203276260843+0.23813227195510162j),(0.21625639753877712-0.36680743253066006j),(-0.14887097116101822+0.4362030495697991j),(0.04355510010336916-0.41547295304175447j),(0.040103711565824415+0.3209011202883093j)
