Parameter,Frequency,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3950,4050,4150,4250,4350,4450,4550,4650,4750,4850,4950,5050
Y_N_c,3450,(-3.3714812435828915e-05-2.844811688329194e-05j),(0.0009577998277668211-0.0013751135481964696j),(0.00026010023112725387+0.00026512199596087833j),(0.0002493780970860477-0.005842618248527262j),(0.0024848150291538465-0.0011536457947502036j),(-0.0005849119682889584-0.007489618509121276j),(0.002057295072283599-0.002741759092105866j),(-0.0011814734884566349-0.003969752589861403j),(-0.0014169046287789478-0.004451035872774419j),(0.004912390653669787-0.0015766465051819613j),(-0.0015075704339969017-0.0074496757620521915j),(0.006725174225922276-0.0016388547403488247j),(-0.0027572499646783834-0.00360985243418089j),(0.0015221418882308644-0.00040546479011502264j),(0.0005568528253366102-0.0009333895698696404j),(-0.0035977288259965924-0.0030539123065942138j),(0.004612968817189958-0.005098160539611905j),(-0.006583419395130849-0.0008502381918070108j),(0.004240545578866435-0.007085601600621967j),(-0.001404273846488152+4.837549183731526e-06j),(0.0024060210460386065-0.006254597990592126j),(0.004096293225274366-0.00520310031257557j),(-0.0011924835851500118+0.003596716119677028j),(0.0010516880133162746-0.010254104168300054j),(0.0014681111744154923+0.01094923671477247j),(-0.003344559300098803-0.015922597525936347j),(0.003541992230955414+0.005246098593749178j),(-0.0020276341391737567-0.006396648719232243j),(-0.004839969631442202-0.008307029735547587j),(0.014892029396514798+0.010255396241180643j),(-0.023528388786323108-0.023767667528433054j),(0.040605991410555965+0.01719426005258779j),(-0.04977044314235529-0.020625568342333166j),(0.05918127334291748+0.009708271374295006j),(-0.06367577355299764-0.004573188710357983j),(0.06042049995598324-0.010422318869315694j),(-0.05142629081867498+0.01107907031162995j),(0.03991247155219247-0.021795598682956115j),(-0.027015165877604767+0.014646365923892119j),(0.015389598638060694-0.016118472372444632j),(-0.0033018970252647927+0.002121651450446237j),(-0.00013515123046072415-0.0013227669549422873j),(0.004219568117524137-0.01149649221706372j),(-0.0030466697500966936+0.00980474784716128j),(0.0019143380224843631-0.015265062292812808j),(0.0017417467643530693+0.007102074450036566j),(-0.0008092392658106797-0.009621080964258222j),(0.0015004331558806153-0.0017335985177821351j),(0.0010025186291042014-0.0005974626646766992j),(-0.002193849977139493-0.007237128240102874j),(0.005906862820404425+0.0016214045681066794j)
Y_N_c,3550,(8.443919783183977e-06+1.1166000329898472e-05j),(-0.0008242319085730189+0.0009390065607875241j),(0.0002534864689044434-0.0015353602102076034j),(-0.0015799176094902026+0.004805419584391038j),(-0.0016634084288192404-0.002207102485428568j),(-0.0012498776453322103+0.005734859680092391j),(-0.0014041418999948814-0.0007609140219845098j),(0.0015821968618904324+0.0037678443782614432j),(0.0009589839183612027+0.00288200985715211j),(-0.0026376194028706985-0.0001067864928822814j),(-0.0006572290252690436+0.0058498536587197145j),(-0.006100887863294853-0.000838529553277411j),(0.0020288831839148586+0.003849361652776301j),(-0.0026445053008043776-0.0007511876986591618j),(0.0017105068200284916-0.0008670017567403611j),(0.00034748623894550356+0.0019419817546228262j),(-0.0024789245207912525+0.0013551056584162637j),(0.005772990836207898+0.0009064738134950842j),(-0.00383969147071022+0.005486218025441596j),(0.004115221767611887-0.002078358516235312j),(-0.005033297420119619+0.006964286218374851j),(-0.0017516620038565372+0.0004964606419929339j),(-7.334994053738836e-05-0.00010764685809640539j),(-0.0017528044999149013+0.005669327468755441j),(0.0004125972359868064-0.01049814208664229j),(0.0007049908245038636+0.014012286368012298j),(-0.0028767572798973056-0.011055476747865441j),(0.0038515854062064247+0.011346968003454852j),(0.0003679339265201313-0.0003331176708217863j),(-0.005095803553252477-0.0042379315758306795j),(0.011428947192661475+0.016983742722851483j),(-0.027496847520543773-0.017197582172927793j),(0.037325076318594975+0.022365106106534076j),(-0.0503805963164584-0.01677371782381312j),(0.05875794070388121+0.011093279036861595j),(-0.06523262443306005-0.0008892303455970696j),(0.05948316922753533-0.006023529821443734j),(-0.05182861776551506+0.01699570451901066j),(0.04084536409484477-0.016364550046696975j),(-0.02732490770064285+0.01935670364789996j),(0.012868518366310592-0.01082474750726134j),(-0.005805043469233139+0.0074715110339878925j),(-0.002256335024132371+0.003850334893668573j),(0.0038097280513672976-0.0070184607580405164j),(-0.0036869110309796335+0.013186393554776422j),(9.353894674959343e-05-0.011118649283701397j),(2.5516152973283513e-05+0.012123174631299744j),(-0.00227859872452366-0.004212888211945187j),(0.0010346932997932813+0.003383947613434231j),(0.00010494385721673827+0.003565196256352447j),(-0.0040417006210398-0.0028431741997785626j)
Y_N_c,3650,(-5.314828530853792e-06-6.415680065562916e-06j),(0.0004140337850294574-0.000441689838694383j),(-0.0009981686417153807+0.0022507586764437173j),(0.0020912422263938703-0.002584971311572501j),(-0.00024299352979471173+0.0045707779932686226j),(0.002083071384983485-0.002508267344176948j),(-0.00038372663606509516+0.003508760848039636j),(-0.0016996686712988885-0.0028720318301792766j),(-0.0008899045617546364-0.0009163577275733032j),(-0.00032405443666999454+0.0010348185417053258j),(0.0018678376571025553-0.0027993113053374867j),(0.0037943354173189435+0.002649463185680504j),(-0.0009750016920967496-0.0031184481804970247j),(0.002807886405295563+0.0018673032800508157j),(-0.0037337210685690313+0.0017732865250288147j),(0.0021372091376362975+0.00034294061760194075j),(-0.0007117906405403451+0.0017042879561528915j),(-0.004115999886850517-0.00046050153753867193j),(0.00226437113322096-0.003169642594986472j),(-0.006305277428975918+0.002787799822372788j),(0.006332051279687296-0.005504725991590206j),(-0.0017329031657229035+0.0028272014505944573j),(0.0019240885387941625-0.0023456299428802267j),(0.0010166154489995587-0.0008123440271946831j),(-0.0018156858346649741+0.008006897009746758j),(0.0010909597371505098-0.008964756177263253j),(0.0003505327083102479+0.01369561484753766j),(-0.0034365223862063603-0.013080448287603004j),(0.000695181972016177+0.0075014876760084665j),(-0.0016175141910170564-0.0021655159015795205j),(-0.003074226547980048-0.007469236800986314j),(0.014655464949584081+0.013603744977096864j),(-0.024224596085872685-0.019512409536787935j),(0.03806139383540674+0.020039826831191127j),(-0.05091152289845002-0.016065250894167632j),(0.05989408734489325+0.011114740044620902j),(-0.0646093891519549-0.001404202872879512j),(0.05957711433101927-0.008282324993494579j),(-0.053290598050232584+0.013992462360581135j),(0.03957619087266606-0.018753882828356768j),(-0.02591278076435584+0.017324353185334207j),(0.014766925362252417-0.012931497070188765j),(-0.0038956186799701756+0.005360290948824411j),(-0.0020048456979902835+0.0016583689170580637j),(0.003562598563733176-0.007931120386914016j),(-0.0026436654429331887+0.012447732215714078j),(0.0011996023622709243-0.012629618379732425j),(0.0011000261802562505+0.009972912952711589j),(-0.002197594606530706-0.0067929812443308785j),(0.0010039708643605305+0.0017368809582183305j),(0.0010733672093105914+0.0023912313028061102j)
Y_N_c,3750,(-6.211555481767997e-08+2.4633531068255286e-05j),(0.00016786833216998095+4.6225250402758626e-05j),(0.0016436109325581446-0.0022880618947135815j),(-0.0014908245425269864-2.2254107833525726e-05j),(0.002482773409742541-0.005377470922641115j),(-0.001515744519924689-0.0010662829116406705j),(0.0026274446925395136-0.004840812005762445j),(0.0017012679453492804+0.001473561303745889j),(0.0012610215181488842-0.000955280564787053j),(0.003131098607065462-0.0009791918954010588j),(-0.0016174766229725185-0.0006603887944516247j),(-0.0006185766438428423-0.0031557753013823006j),(0.0001202326285485342+0.0016000495715778377j),(-0.0021597089169625382-0.0024912459444471724j),(0.0049442422300283555-0.0017755028542864666j),(-0.0032116950693418106-0.0029816596819298817j),(0.004015210843142471-0.003349724463413171j),(0.0021714331777230385-0.0005649171353111993j),(0.00012681553280849376+0.0009449284593408263j),(0.007346817640530652-0.002383228673041464j),(-0.0057142641629112974+0.002854437520724862j),(0.005259058707866132-0.004175984429894529j),(-0.003641004715253123+0.003391961609155997j),(0.0008291218581772173-0.0030177133043890786j),(0.0021048442098664383-0.004360865574985223j),(-0.0011135576102913702+0.002591950774028253j),(0.002477359823105285-0.012997928979433146j),(0.002146105669511609+0.011633046790548069j),(0.0005364066976188404-0.011852725344467335j),(0.00504924624992312+0.007561652305789616j),(-0.000804423532165194-0.0022503886021017347j),(-0.004039631610362817-0.007317398479064255j),(0.012777173314400784+0.013053535397710866j),(-0.02459039257002128-0.018896310032810282j),(0.03981468035524398+0.01786024713375798j),(-0.05053755648530623-0.019280975522769844j),(0.06068158188809722+0.008015446202743456j),(-0.06341389682045723-0.0028383497318754183j),(0.06197948758894036-0.0079752791909024j),(-0.050079209250551364+0.014283234195967298j),(0.04044500861486637-0.01971206177526315j),(-0.025946761858628+0.016345463128275013j),(0.014232838849569628-0.01384966460884951j),(-0.003358260939218416+0.005191063900169109j),(-0.00037883437403444603+0.0004480546999379938j),(0.004347063589718927-0.010183081649097689j),(-0.002022098617399156+0.010620886875340315j),(0.0015861728675257728-0.013743165368413923j),(0.0021062915293239316+0.009883068748829108j),(-0.0006099525957612149-0.007446678870034628j),(0.0019479439141946225+5.864592320180544e-05j)
Y_N_c,3850,(2.6699412632379176e-05-4.7273334211263746e-05j),(-0.0007563577737551736+0.00015564798512070975j),(-0.0018891730860462596+0.0017510388162482052j),(-4.192015869584193e-05+0.0021661225975130836j),(-0.004198499819120946+0.004602489227791318j),(-0.00021551020333183697+0.003834408870125686j),(-0.004484905518373598+0.004605568044548961j),(-0.0017073484592010487+0.00010858500528517287j),(-0.001904951952187591+0.0023144186758629524j),(-0.005014588864467527+0.00012258891202666347j),(4.917653068699517e-05+0.003416742942869747j),(-0.002406138371360188+0.0022421650888220907j),(0.000180390565790778+0.0002531568633458463j),(0.0010820513336475851+0.0023742797571667824j),(-0.005002343820161642+0.0011650994484239132j),(0.0028136776095644255+0.005026004357533557j),(-0.006431528295838379+0.0034278533471306955j),(-0.0004681011476065823+0.0019640189188330367j),(-0.0026846480245548573+0.0006112281663383085j),(-0.0069446184432329534+0.0014119881817811276j),(0.0033090702188601695-0.0002081741065882159j),(-0.007733611024855352+0.0036557848951709j),(0.004575626601378648-0.0031624265754707226j),(-0.003020312295431879+0.005025872032845895j),(-0.0011324011999581981+0.0006020759929052536j),(-0.0006153357182000999+0.0031719958600858324j),(-0.004246253102889083+0.009644864835191842j),(-0.001138071773243921-0.00783450098682898j),(-0.002568218859351696+0.012916340237401716j),(-0.005681344650064374-0.010862679283690266j),(0.0007854904447259447+0.00984808681206624j),(-0.0030521574701581336-0.00010931271133608354j),(-0.0045503108273512675-0.004779685468808245j),(0.012344833824368838+0.013862278797640324j),(-0.027382888392261284-0.01616860827077968j),(0.03742035209298085+0.022898768618174047j),(-0.05337324146340955-0.013761573374262715j),(0.05759064224622308+0.01228365060686375j),(-0.06696973978637838-0.0007633286191579373j),(0.056983741380154385-0.006801591475728761j),(-0.05373878820989381+0.017150485207654675j),(0.03787890555890333-0.016691973442412345j),(-0.02755444461880498+0.019411275248713125j),(0.012490545431177407-0.01185539001234537j),(-0.006407066225662466+0.007692998337648409j),(-0.003427384958144546+0.004461941353387292j),(0.0014096818679053917-0.006099996636480519j),(-0.004508226483393486+0.014133497022758228j),(-0.0009230530016756753-0.011520274155161077j),(-0.0012053656110430858+0.012080858428231525j),(-0.0038945476986574122-0.004048861956916733j)
Y_N_c,3950,(-6.674537712619316e-05+4.6759921059082164e-05j),(0.0011847270514675668-0.0001635291043239537j),(0.0015774044257454958-0.0009143569098750571j),(0.001939893738120768-0.0032407496918757613j),(0.00473048021934869-0.0027190355446299434j),(0.002367088507877171-0.005019651959559609j),(0.005254020102358301-0.003160896974715388j),(0.001743431171298797-0.0015206043979072146j),(0.0025168896877876706-0.0029339644456374387j),(0.005515226223735745+0.0010442425291484567j),(0.0021445212920475276-0.004688579385144101j),(0.0043927834599953-0.0003161679272715679j),(0.00014170498776877366-0.0018896783609524048j),(-3.2458734046932254e-05-0.0015426930388693248j),(0.003902825867728507-0.00039178532154569026j),(-0.0014220308872704486-0.005755217295516707j),(0.007236068316110448-0.002326785498134849j),(-0.0006567076858013238-0.0033428972209710124j),(0.004695895741702876-0.001287610451983111j),(0.005215367375713628-0.0005045284851373172j),(0.00011793989359646008-0.0014653891432788002j),(0.008423980656843594-0.0019434561307979986j),(-0.004376756159040745+0.0021516236730912052j),(0.004684078321748603-0.005074276564029975j),(-0.0007761622845216888+0.002353920561910889j),(0.003270567172974125-0.0068636664409081295j),(0.004165689649075491-0.004906898645743538j),(0.0010552876959374902+0.0029862202646523304j),(0.004009183505211017-0.011111323973034113j),(0.004469489774047219+0.011530700928367985j),(0.0015734501854829325-0.013829634326610038j),(0.0062362857465739305+0.006894831376661751j),(8.257537230898582e-05-0.003243853676433678j),(-0.003140126261107822-0.006393999241871958j),(0.015569529253577657+0.011477834616038258j),(-0.023301631966846457-0.021298046479576265j),(0.04211680941642679+0.016695584665220392j),(-0.04852155145037296-0.01937772396105105j),(0.06210772014331764+0.00861383034548445j),(-0.060900430742966166-0.0026432381787479774j),(0.06303103031214641-0.010160689144753996j),(-0.0486887169947789+0.013588231420569507j),(0.0416818844454853-0.020538341491441223j),(-0.024606834433824165+0.01651232654702973j),(0.01648881814845774-0.014665180827219872j),(-0.0015000288808345425+0.003471509054574764j),(0.0015867157250460747-0.00031697694714454683j),(0.00590822072836827-0.010633836301145911j),(-0.0005843051636253856+0.010737887468138104j),(0.003701039096289621-0.014290425998565077j),(0.004021436951440317+0.00839587883841861j)
Y_N_c,4050,(9.088792849259222e-05-1.4517414387753817e-05j),(-0.0013398578625974018+5.3742473036397984e-05j),(-0.0007512954116755666+0.00011315380927577436j),(-0.003477002515168965+0.003074805141140381j),(-0.0038370557743981886+0.0005007303012402266j),(-0.00401011642516047+0.004467150405069922j),(-0.004611094820109264+0.0012069000394148513j),(-0.001740419685269521+0.0024751448959656266j),(-0.0027797232095498896+0.0028263999201118503j),(-0.00460944206212234-0.001927322717871736j),(-0.0040253450287684525+0.00428139760486189j),(-0.004859075406217047-0.0018693293356722386j),(-0.0008700393151552307+0.0028568723854158844j),(-0.0006208879241749744+0.0002682740914230559j),(-0.0019714591735143215-0.00011677712629480207j),(-0.0001753688892760453+0.004928277831769726j),(-0.0062061611365980575+0.000769035903129349j),(0.001132582097851099+0.004275917110134457j),(-0.005616916939853497+0.0012314369459807619j),(-0.0026366093242440416+0.00015516281570089976j),(-0.0034671274096611856+0.0017353228055369515j),(-0.007172705330338226-3.4388819505844694e-06j),(0.003090617905581367-0.0009868933351322034j),(-0.005166180229831776+0.0036216040638315443j),(0.0029722739314622273-0.00394418870134161j),(-0.005635152464441279+0.007872963164678962j),(-0.002189180029937838+0.000234671114032106j),(-0.0019258003837609842+0.001554943000600875j),(-0.0039683785608466745+0.007510762084160589j),(-0.0025425949711126586-0.009674670784557804j),(-0.004330352167170426+0.013870729933672516j),(-0.006050167149269379-0.011501196264063679j),(0.0010964078640615126+0.009243159494042787j),(-0.002155687634696156-0.0015552057592733348j),(-0.005959916693449905-0.004933292080398265j),(0.010897546931395082+0.015203854069285351j),(-0.028845696143288066-0.016085481992535212j),(0.036377595530347966+0.022112622116557644j),(-0.05342962976378442-0.015017264829617285j),(0.05602358898673103+0.010659759309421334j),(-0.06811130623605377+1.6995470822071118e-05j),(0.05648279114131734-0.007449335134428563j),(-0.05397315087045761+0.016857039883866436j),(0.03798562647663261-0.017716812903666508j),(-0.02869242146738078+0.01883151043135981j),(0.01087731876541427-0.011560334172838386j),(-0.007533243251300583+0.007464428732032116j),(-0.0040784187881055655+0.0038365156375737364j),(0.001192534231990202-0.007101005354495855j),(-0.005626743956218464+0.013246752056847697j),(-0.002331938583684084-0.011522329257961799j)
Y_N_c,4150,(-7.454610308926183e-05-2.853152065813174e-05j),(0.0011955018596450462+6.0985805758444626e-05j),(-0.00036260334706163906+0.00037955674238095795j),(0.004049374762428643-0.0019520857293301927j),(0.0017623079406386272+0.001259821151864089j),(0.004410652886594595-0.002643339888067767j),(0.0027079235146884456+0.00048032116932673647j),(0.0015786820245417223-0.0028272521436458866j),(0.0024864394177710313-0.002210856925052716j),(0.002689068154036906+0.002059058099186164j),(0.004789457352051867-0.0026105830784405254j),(0.003846854870141927+0.003498834340041116j),(0.001613015111474336-0.002951920747830283j),(0.0007137017605676636+0.0010429317696210906j),(-0.00024322408234952106+0.00010924643508364295j),(0.0012066349634225744-0.002847686016667527j),(0.0036752210681083165+0.00048279848382536095j),(-0.0011298693419414235-0.004462894822280573j),(0.005237193112971939-0.0008228335416172439j),(-0.00011245454514962458-0.0005667788914527879j),(0.005706579331904849-0.000793741302814086j),(0.0044134925942073315+0.0012953829050392615j),(-0.0011155610113811436+0.00019158047222889185j),(0.004251922332731908-0.0014904646586052918j),(-0.004717638971837786+0.0040676241386871015j),(0.006610205462953854-0.006511371683494046j),(-0.0010486062503706358+0.003165164747433511j),(0.0032763955099244183-0.00475526172012875j),(0.002255459273173691-0.003449082712213128j),(0.000892542953436003+0.005979901113360729j),(0.005811816878870836-0.010773519137458797j),(0.00371627249056785+0.013026759858555228j),(-0.00017206584399851853-0.012171818663527869j),(0.003724060796385824+0.008085384251835779j),(-0.0005224863355333347-0.001959082741976037j),(-0.002175144060742633-0.0064658140381174305j),(0.01575621081352032+0.012070007469251019j),(-0.02360069191343348-0.0201554535717101j),(0.04081108450405391+0.017870393321110796j),(-0.048491689039053036-0.01698663460625431j),(0.06270330363877068+0.009299369160809683j),(-0.06162961488579352-0.00102969985387932j),(0.061988418735007114-0.00924282626912855j),(-0.05031235504537102+0.014850056795353554j),(0.04118340487073437-0.019158924636002467j),(-0.023900096794834926+0.01751180061645736j),(0.016369575563035588-0.013849541534214364j),(-0.0020636660412251323+0.004667445462907133j),(0.0004360903294981577+0.0009497052946300925j),(0.0055471595324970546-0.008907646400216858j),(-0.0002966019061148915+0.011971392412346005j)
Y_N_c,4250,(2.1092937865807423e-05+4.794636322461438e-05j),(-0.0008142094181894659-8.062606701442043e-05j),(0.00143598205514445-0.0004438507458479j),(-0.0034018391574318825+0.00046560381429975277j),(0.0008631325557531364-0.0020172913419570708j),(-0.0033184975860785356+0.00040810853575391944j),(-0.00010337639674959701-0.001317943039685163j),(-0.0011552264645706628+0.002601456447115806j),(-0.0016174074009350857+0.0014165804564489825j),(-0.0004092370241143432-0.0012712597385870243j),(-0.004075826049487834+0.000498547124028982j),(-0.0018617921333939475-0.003980158446922567j),(-0.0019735164786331034+0.0022742500086061256j),(-0.0003165594443210102-0.0019980440551061597j),(0.0021441812969057762+0.00041145265632608254j),(-0.0012087934541967968+0.00022340270052182237j),(-0.00040574544529360635-0.000901905768838565j),(0.0009529548473005312+0.003831518657228757j),(-0.0037251689477323796+0.0004885612236256332j),(0.002363127909370715+0.00160460494617614j),(-0.006224588004520363-0.0006940072775151781j),(-0.0009979553489715635-0.0014025846804278325j),(-0.0009579283784884318-2.0377952808693464e-05j),(-0.0022175755354275862-0.00044623593119837596j),(0.005427320350276395-0.003053797315792939j),(-0.005637502347602849+0.0037741813226094254j),(0.004496194649620753-0.0046441291274942915j),(-0.004396864091266772+0.0061376260011842005j),(0.0006559373100554373+0.00010377746959567489j),(-0.00013659400182182245-0.0014955969437195993j),(-0.005113598936839952+0.006085512272443272j),(-0.0007411079549437607-0.011409172430668033j),(-0.001410763457394377+0.011903298223744302j),(-0.002605687859754931-0.011847424185942803j),(0.0037323271635805962+0.0077083563684222j),(-0.002096742834868189-0.002526037865789465j),(-0.004811186722674178-0.005628831926865268j),(0.012460593979907803+0.014334906593167294j),(-0.026640525940609745-0.016539993437589252j),(0.03792199350479604+0.01987513275087457j),(-0.05306800658933961-0.01670897236062296j),(0.05789262213836735+0.008744875534263188j),(-0.06597075810780459-0.0008775430103279205j),(0.059223905242494594-0.008349632636402541j),(-0.051854919851401254+0.0154893713273112j),(0.03858049128300281-0.01948468574339023j),(-0.027300987393302233+0.017991336955642263j),(0.012542677783093707-0.012699620257986991j),(-0.0053141472409609005+0.006577052737243639j),(-0.0022572967790598667+0.0020820106403963766j),(0.002297307820342609-0.008937450855014014j)
Y_N_c,4350,(3.8083912648319346e-05-2.4100960213584364e-05j),(0.0003199140022913338-4.266996256724041e-05j),(-0.002153805872425036+0.00014219756724342275j),(0.0017174033978132929+0.0007307343603508317j),(-0.0032458926851747926+0.0016369885962863606j),(0.0010574502536308521+0.0013402068399389938j),(-0.0024377914476325325+0.001098404102670411j),(0.0004452901738941636-0.0019643110033665334j),(0.0003482598389345818-0.0007601160630109892j),(-0.0015380394490019321-0.00024618376511410773j),(0.0020901122682822374+0.0011643903106010297j),(-0.0003332395396853278+0.0031372674132306463j),(0.0017105708638411492-0.0011665773539942196j),(-0.00031935457375240387+0.002347492653227657j),(-0.003267498230780031-0.0012078965673365688j),(0.00018362458239126354+0.002101511305883138j),(-0.0026675492354032017+0.0003637212138838679j),(-0.0008996045109084632-0.002553386758149j),(0.0015510731864149894-0.0005262348803786003j),(-0.0036531208661202096-0.0028669023496772795j),(0.005011711936154206+0.0018992004286658836j),(-0.00209824622035463+0.0003007396684076167j),(0.002556551768163332+0.0004121920635071476j),(-0.00029023317270998226+0.0015523260124041737j),(-0.0048493254784409455+0.0015103005453939785j),(0.0028929126660331072-0.0009066049653798522j),(-0.0070567293940921125+0.004230780579301446j),(0.004650814204674428-0.005817905794735059j),(-0.0038665186546284185+0.0018207395497330035j),(0.00041067682316455953-0.0026565370339985185j),(0.002301008184711769-0.001529268781845792j),(-0.0015285913948402782+0.007387452678539771j),(0.0024147308979076535-0.009145718135990175j),(0.0002948465903869603+0.012348781422525476j),(-0.004223905450566168-0.011193874602551203j),(0.002418704762547591+0.009548442336549369j),(-0.002684032275661789-0.001675211421606767j),(-0.004515435591403343-0.006344090015321495j),(0.013399916144278238+0.011496914188783031j),(-0.026213661412519004-0.018881329679526236j),(0.03941660709919767+0.019870072392733272j),(-0.05108502388820838-0.01533436648909675j),(0.05998696002287894+0.009733123616114114j),(-0.06476578707050504-0.0008090534912188613j),(0.05880158450533348-0.008593978768111419j),(-0.05218287336929561+0.016671008797201587j),(0.03887536449563841-0.01879479230239979j),(-0.026179308977516455+0.018097880905058008j),(0.013726680663529651-0.013769939815902505j),(-0.0048259179452326455+0.005734598394506228j),(-0.0018734860445296653+0.0026292285033835483j)
Y_N_c,4450,(-6.660447799412993e-05-3.1151142807041156e-05j),(0.00014702797947529136+0.00028804973944627425j),(0.0023206823263122356+0.0003194018478051212j),(0.00045816574858867555-0.00117467266102821j),(0.004696756684757192-0.00040747805887778824j),(0.001608869285748212-0.0020052473912758597j),(0.004203759567244562-2.9214535337951115e-05j),(0.0004670837302929976+0.0011555845707473277j),(0.001010705503355873+0.00043958875534238725j),(0.002645720209199222+0.0020165948799082296j),(0.0004928838733904522-0.0017600706955099433j),(0.0019920639529608626-0.0012512230907443882j),(-0.0008326630474276779+7.307936874500123e-05j),(0.0008742688617602134-0.0020552400901009855j),(0.0034127963250339915+0.0019124856080376933j),(0.0014319073722380668-0.0034556888103049847j),(0.004734012918872795+0.0008442957864254334j),(0.0011403237521585214+0.0009748420652516793j),(0.0006782094736576285+0.000998908431819199j),(0.0038455393655078777+0.0038423489246378695j),(-0.0026197530750794017-0.0021732740807338616j),(0.00408724489672177+0.001564572561559481j),(-0.0033076978537674596-0.0010617208136003424j),(0.002493000144174016-0.00160018164948687j),(0.0031300253444387074-0.00010261664237855143j),(0.0008008603096350925-0.0010593888013289668j),(0.00794480688789878-0.002533924810563597j),(-0.003724583743432108+0.004358560934717724j),(0.006396975878323803-0.0022226974883959943j),(-0.0014120219162350415+0.005570490809929791j),(0.0017298219766712698-0.0015582292082833794j),(0.00226293561821587-0.0022442890378972105j),(-0.0021480652040651695+0.005130532302941016j),(0.0017466200743772291-0.009993694251768093j),(0.003012055463163982+0.011909699912403957j),(-0.000256083787523796-0.01315419150291684j),(0.006321976897856119+0.00811031287396976j),(0.00030942359302948595-0.0017704330581733746j),(-0.0030709367783227784-0.004153138609948524j),(0.015279917886191317+0.014437190351478876j),(-0.02453998986943521-0.018134967964265634j),(0.040566961183167376+0.018868251716387813j),(-0.05054114556504713-0.016478379912127267j),(0.06056604687616435+0.009224363872266928j),(-0.06262610732309304-0.0004436355200445677j),(0.061916868465236495-0.00958307433176249j),(-0.04924570581590085+0.01585929603251423j),(0.04079069065005775-0.019334964066382482j),(-0.025002848402499257+0.018782184305982462j),(0.015409669163379998-0.01271755563612012j),(-0.002400805074549626+0.005673034655504652j)
Y_N_c,4550,(5.0022549504121835e-05+8.292624660316626e-05j),(-0.0004756136346560834-0.0005765163710498733j),(-0.0019216761925765163-0.0006804088372485638j),(-0.00242225019209395+0.0007580960171730747j),(-0.004849330746635826-0.0010919065467639621j),(-0.0037745513474207906+0.0014912288515107955j),(-0.004762268094679012-0.0013728112510077064j),(-0.001402202227285843-0.0004045383167280016j),(-0.002119298441324093-0.00048049816812152136j),(-0.0027361402695487147-0.0034479094566589974j),(-0.002799730710514006+0.001155919393066797j),(-0.002630809300212949-0.0010551665294543688j),(-0.0004087668502604526+0.0006283605837116381j),(-0.0010850496297221237+0.0012906585995199136j),(-0.002683125425041679-0.0021748440923811127j),(-0.002958061399714288+0.003562276573733343j),(-0.005345019801209297-0.002160594211988914j),(-0.0016595029083266754+0.0005065378748144814j),(-0.0024116427038612244-0.001729693040189005j),(-0.0031379184907238933-0.004097224726938339j),(-7.230072466310504e-05+0.00129596270392004j),(-0.0045973853926879835-0.0034690042874067875j),(0.003138017156267941+0.0015707015602522318j),(-0.0037477533567019314+0.0007846572310608109j),(-0.0007519198728164643-0.0006621172938805671j),(-0.004291552444903732+0.0016353517083637192j),(-0.006919150360158156+0.00047749917147806866j),(0.0017369732646469827-0.00250935292448834j),(-0.00752164773684972+0.0015274485470347246j),(0.0025661549802022707-0.006763442040275784j),(-0.005654144742944579+0.0025959316385801303j),(-0.0013216455488379141-0.002586409129657437j),(0.0005864412117600257-0.0011899075073983163j),(-0.0025068517198500485+0.005867656823348635j),(-0.0012466677793407295-0.010040072288316675j),(-0.002522258181168443+0.013003992131557621j),(-0.006591585684108753-0.012229261424752369j),(0.0006250710191534623+0.00817455702100074j),(-0.0032894748753860724-0.003559689571424119j),(-0.006631189149161666-0.00770806019924241j),(0.011221255582847808+0.012205625260103761j),(-0.028207373268980186-0.018595187041002128j),(0.037766914063628074+0.019159896015941986j),(-0.05265779928390133-0.016110434680485036j),(0.057395848430693404+0.00841136656350562j),(-0.06755850802337154-0.0004782093586316073j),(0.056564795993301886-0.009630204394853438j),(-0.053692449477845475+0.015966446220362668j),(0.03755334319808985-0.020147989950035874j),(-0.02828908645010712+0.01717263938124444j),(0.011032305621650567-0.013909111950582656j)
