Parameter,Frequency,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3950,4050,4150,4250,4350,4450,4550,4650,4750,4850,4950,5050
Y_N_c,3450,(-3.658007902548048e-05+6.387392599779627e-05j),(-0.0019478473738626322+0.0005070649264388982j),(-0.0032535099293400887-0.004974767476789031j),(-0.007346618593479774+0.003188291464636224j),(-0.005861868474574549-0.0054911852273151285j),(-0.0014752719187000277+0.0006572800296352549j),(-0.003637628758884478+0.00026913102081418656j),(-0.002958349521296173-0.003974382462858783j),(-0.0025673964576609968-0.0035735051599836993j),(-0.0033914531061333473+0.002793369425006747j),(-0.008469764121041118-0.0076047905682119655j),(-0.002695593062275318-0.0011227269216549452j),(-0.006602514580712409-0.0023500905550216606j),(-0.011880281583643957-0.008348806269986367j),(-0.0042372756478171085-0.0007892145075117438j),(-0.014661692783009128-0.0031310873073863285j),(-0.008488731896574814-0.008462387576744454j),(-0.010770786741545899+0.0013824615162673695j),(-0.012441310285061532-0.003075284170304734j),(-0.008042427093100612-0.008325775725142301j),(-0.00812290741305266+0.004833701110130046j),(-0.01078523304346744-0.006010975524884083j),(-0.004684764696649704-0.006519201021105343j),(-0.0015372342796832964+0.004806926110121429j),(-0.016223950200211414-0.00908883417775946j),(0.010993759578654541-0.005071087557048117j),(-0.015964441167467532+0.005381696773695788j),(0.0010735164166053544-0.010445583844611465j),(-0.0036398992532473426-0.005073931330377479j),(0.004446822630425035+0.015329351919259512j),(-0.02967344907307945-0.02917253668984873j),(0.04794030714763188+0.01951976042059039j),(-0.07245169437908798+0.00026057090296498914j),(0.06871393121267631-0.03683150636856693j),(-0.059581284822092906+0.06107431841491574j),(0.02085089013365756-0.07605433054593996j),(0.005261338713726527+0.062220353869903426j),(-0.030641757484367538-0.041522235600272725j),(0.02573244638197616+0.012396644087889843j),(-0.017140924635427525-0.0005340018713645579j),(-0.005264242656600332-0.005337135915711209j),(0.008171756194472923-0.004626094445787106j),(-0.011584359214743321+0.008900247858777133j),(-0.0023777459513413227-0.01402524964196598j),(0.002748367955839775+0.005997446964618239j),(-0.008813655752785905-0.0020505323497446433j),(-0.002362677758150551-0.006325910629285018j),(0.0016200063209319093+0.0019141226774847826j),(-0.00960030938166684-0.0013795705363703085j),(0.0011835774935994143-0.006532483000576853j),(-0.002246536522829416+0.0024497315657951804j)
Y_N_c,3550,(2.8955426219970586e-05-1.671146780753489e-05j),(0.0018747806100828381+0.0012280896173613124j),(-0.0019108690975709489+0.004598821144536238j),(0.007499446844543921+0.0033829713362350826j),(-0.00046461520404223+0.006296939317344282j),(0.0013174792726098662-5.8640899360064063e-05j),(0.0030477087335824106+0.0010524260132530458j),(-0.0019370719394424926+0.00420300686235409j),(0.00012468926394321165+0.0022183011312998093j),(0.0026574811364068135-5.4021147784794456e-05j),(0.001051546807743862+0.008493987631849706j),(0.0015603816409687518+0.0002724071049709796j),(0.00414584228426409+0.0034603359293906622j),(0.0039208859395502465+0.0074109313020762685j),(0.0042915286292429244+7.393306235282735e-05j),(0.01085338028140095+0.004051186047154167j),(0.001270286050403283+0.006660398901425489j),(0.012445681132184102-0.0012083566208219746j),(0.007100542450456576+0.004978452325739707j),(0.0031127751045235824+0.004721380501523522j),(0.010264712253194986-0.002809032746387218j),(0.004899899888502897+0.008610146460059278j),(0.0008771121299687459+0.00107389818103072j),(0.005726113828785224-9.917996455311547e-05j),(0.006379347070148417+0.010411296394821757j),(-0.009908401551756804-0.000328523516751578j),(0.01719048945211251+0.001264918945929944j),(-0.011460967552344395+0.012390055556061971j),(0.005922862923923576-0.004124087602479584j),(-0.00043230328053664316+0.000125639173098021j),(0.00783237477765732+0.01988911850614891j),(-0.02462571006471492-0.022208027873909207j),(0.05038769816257704+0.020248299126616756j),(-0.06783861552354925+0.007142044549445947j),(0.07175124697922904-0.03297417105001045j),(-0.05342248945229764+0.06264470347004342j),(0.02094354567629506-0.06925541292127152j),(0.011825731205436887+0.06518938469757872j),(-0.027463848540049768-0.03761918325232898j),(0.02697635848947738+0.016849003059831776j),(-0.011486485949744664+0.004558687132274987j),(-0.001857735152308201-0.002323826773776357j),(0.010459191053246344-0.00018706110201429727j),(-0.006718568908497966+0.013228674463618275j),(0.0012611052972458345-0.010102018419334327j),(0.005883868247297053+0.010241435091907503j),(-0.004203254283901744+0.002885327685465199j),(0.0014620110074331364-0.0016805739131042301j),(0.005508523385739523+0.006643735994885576j),(-0.005767330564949215+0.0036384785210299055j),(0.004349197018678175-0.001091364097740198j)
Y_N_c,3650,(-1.7762985525374884e-05+1.782769724484769e-05j),(-0.0005436592361440939-0.002095017766334532j),(0.0046694217052312015-0.0005587302006515924j),(-0.0024483817468751823-0.006966052121363651j),(0.004837277928360064-0.002077041305692472j),(-0.0006453344231397045-0.00029788741353786166j),(-0.0015474893498194416-0.0013437693305478628j),(0.0047984218035100785-0.000944006530087772j),(0.0004975022690116262+0.0004237007146883277j),(-0.00015238278292626736-0.0014598642999370146j),(0.004160943952927398-0.0034902963272896268j),(-0.0008678546717009753+0.0003682417888854266j),(-0.0016098197304784915-0.0022016867260778415j),(0.0010949366224868255-0.0015970369761698553j),(-0.004370957897199316+0.000308001358311347j),(-0.006891092637773969-0.001851148555451714j),(0.002103515539553498-0.00039610875422082354j),(-0.012308490271949125+0.0003280142549893586j),(-0.0022379965894529855-0.0021773512623461536j),(-0.002454949319371359+0.0017617768421359893j),(-0.009260236477725932+0.00012069274577319097j),(0.00017555321771217034-0.004673161330469868j),(-0.001689788584435833+0.004615211192597751j),(-0.005156032045445151-0.004204644475018987j),(0.0009986002580338667-0.0044618774901720145j),(0.004698174731262154+0.0038394872804372393j),(-0.011820406244910809-0.006311348098079473j),(0.01688596224222568-0.005021903859123301j),(-0.01096419479450687+0.006405404645809312j),(0.0059724130970797654-0.008835657634412096j),(0.0010321557465947945-0.0035873146222343117j),(0.008366180785111001+0.013557963627717683j),(-0.02470070811010556-0.023153700746247168j),(0.0512888961836777+0.015235321526056065j),(-0.06641688146161442+0.003828816790659141j),(0.06818710716946125-0.03519151559768262j),(-0.048903641227775366+0.05953870538568802j),(0.018821815919064525-0.07300957035491143j),(0.011851763384564656+0.06141744094886911j),(-0.025249129764490792-0.038957330916011265j),(0.026421516191683685+0.01083450584441454j),(-0.011500111783887578+0.0018440539824832558j),(-0.00048562625131074355-0.00525330000470487j),(0.010648207021440688-0.004857803774907552j),(-0.006520541724352696+0.009430733140199897j),(0.002056997472936999-0.01353373487694503j),(0.006129483476705357+0.0051943648793168744j),(-0.003828613956833469-0.0014984950917105828j),(0.0017613665593766584-0.006316186473774733j),(0.005971304542073997+0.0016583538124806316j),(-0.004542586108837504-0.0013148342922501802j)
Y_N_c,3750,(4.189849380519538e-05-5.7133930609362205e-06j),(-0.0008696301947563966+0.0015386637146678176j),(-0.0032998198051568776-0.0037682130678840754j),(-0.003221187601776636+0.004966774235934699j),(-0.0043408364489026805-0.0035525359651665074j),(-9.010209730237915e-05+0.00014437731535271042j),(0.00030290413251019216+0.00041098160592796003j),(-0.003821734014164948-0.00283783139062946j),(0.0009027637820991272-0.0024057071000538927j),(-0.002293053873662076+0.0009248558540847385j),(-0.0037332293482798496-0.003247379649696221j),(0.0004990101609056205-0.0005083635898933085j),(0.0008129909374635937-0.00037468170619230155j),(-0.0006372818578407809-0.004677701973747194j),(0.004279741132853473-0.00044619363931363665j),(0.0052089323244908356-0.0019271569963681286j),(7.323411186181033e-05-0.005581793152442293j),(0.010610775493936998-0.0001614011938404756j),(0.0011705096039411936-0.002814198289478263j),(0.006226732108323436-0.00661722345662102j),(0.0061697133050684074+0.0006743208645053429j),(-0.0002479957825821126-0.002177573657544891j),(0.005475790629891935-0.007153965077586506j),(0.0020908443754763533+0.004968410929803804j),(-0.0016523587858145578-0.003793493666842934j),(0.0013523671538204097-0.0034118955149923845j),(0.004362993680710319+0.005856939656253034j),(-0.013510741074469928-0.004017010410654127j),(0.01361960232749878-0.0033546162526445116j),(-0.012694434244855458+0.008203443200014216j),(0.002423215277136787-0.009231585809061898j),(-0.0026914096430282306-0.0016995749466759795j),(0.006938654420607015+0.012694875642695462j),(-0.02775515495015282-0.02305547884948465j),(0.04729703701445003+0.014504282838098539j),(-0.06497551755215307+0.0046764876658978854j),(0.06311176627065089-0.037901302682388255j),(-0.04994985345886222+0.0602432628741877j),(0.016541703054224838-0.07161468286547412j),(0.009818285842856222+0.057968784097036416j),(-0.028569387587012704-0.03616738921919871j),(0.024306344934391117+0.010632139894809038j),(-0.013979513572685722+0.0011619607489771486j),(-0.00420931119046204-0.004216440522056071j),(0.008057258783123302-0.0040721913135688455j),(-0.00924451223002725+0.00943551155658956j),(-0.0013930956313121423-0.012130742628688828j),(0.0031977391624096827+0.006175052622122275j),(-0.006727790544444774-8.273673750930658e-05j),(-0.0013950516283311102-0.0046824160861745475j),(0.002373988924021005+0.0029601929486094115j)
Y_N_c,3850,(-3.8491367302525236e-05-5.233828453734071e-05j),(0.0012795013535335537-0.00011575629919514312j),(-0.0006568592035901084+0.00515402751494294j),(0.004982110665744519+0.0005510358994712612j),(-7.778833490055571e-06+0.0063433512998530206j),(0.00043431529337179333+0.0003523851612645308j),(-0.00011448330999193633+0.0009993102177305955j),(0.00023044886842839827+0.0041172742448336045j),(-0.0029737628627735284+0.0024604279766957905j),(0.0030608504961854867+0.000804653304660483j),(-0.0012397176264285748+0.006778497239611711j),(-0.00015418442778912246+0.00011955176422021915j),(-0.0019693853405531214+0.002343281245783j),(-0.0035076913281119667+0.007045333178352724j),(-0.0039550473241527+0.0005213758880369012j),(-0.006043739259572277+0.004664113518673364j),(-0.005282218748136396+0.007265203964447513j),(-0.008572817641553732+0.0013021115595366537j),(-0.003873142407791499+0.006157787815819177j),(-0.01126158696117634+0.0070943620755471205j),(-0.0034206406376979803+0.0010431968273402325j),(-0.004422204598752511+0.006845558887943788j),(-0.00882892731852285+0.005720137317896693j),(-2.788764530602583e-05-0.002127746475719308j),(-0.0032281095340735903+0.008521578299121162j),(-0.004957633707404805+5.846810024926711e-05j),(9.060506434286736e-05-0.000938305100521169j),(0.0043464696429989305+0.007759821484375881j),(-0.011881627987668428-0.0009802141405966572j),(0.014237423113400977-0.002083746819922312j),(-0.011058419710487377+0.01243113570801932j),(0.005031590083757412-0.006248790324839262j),(-0.0018020264408436211+0.0012806054858093617j),(0.007979405654153629+0.01674040024655862j),(-0.02505244174190561-0.017820726153072727j),(0.04634469758849532+0.015679936328180724j),(-0.06340842237861179+0.011374383487657399j),(0.06368215309633787-0.0345085274293077j),(-0.047562078378415806+0.06186334615901598j),(0.014963763146758749-0.06532285634685095j),(0.013297298877963756+0.05977326184050472j),(-0.027072895676844243-0.032487266374342114j),(0.02487568335108619+0.014048981221912733j),(-0.010581469595520199+0.004865812725010344j),(-0.0022770384114061937-0.0014879590127490848j),(0.009633713718032373-0.0007498238229263297j),(-0.006393778605621925+0.01250768797728032j),(0.0007596893468504173-0.009216379043200258j),(0.005456058859331002+0.008505680108347447j),(-0.004309638869926667+0.0022557210240108454j),(0.0009987030909031202-0.0020950526686612215j)
Y_N_c,3950,(-3.5482898632337613e-05+8.538551113478364e-05j),(-0.0004794626977462104-0.0010459528708572613j),(0.003893520986523355-0.0029056722729961654j),(-0.00190186111647407-0.004983159052993259j),(0.0044543026973847535-0.0046163508900264084j),(-0.00025789107700819133-0.0007691924799146867j),(0.0008832089447781201-0.0018783985296413033j),(0.0029779512833195457-0.002096275883484031j),(0.003983860884225674-0.0008860651193385217j),(-0.001906502666990515-0.002066270897861836j),(0.006462221912624516-0.0050685398156811575j),(-0.00038878991507800746+0.0005380270869210404j),(0.0037595581219183236-0.0024928811066352446j),(0.00707674073958798-0.004369447428856751j),(0.0034733639032183744-0.0006887556350537727j),(0.007611959871673014-0.004783795111258072j),(0.009096277453597638-0.004202105668589998j),(0.007337398926672547-0.0031922299510842404j),(0.007480398181864232-0.005746396160986494j),(0.013734105981680676-0.003921311422444394j),(0.002780288498466242-0.0038332778114493807j),(0.009990357323104437-0.006659154621577845j),(0.009149818793366531-0.002283515022515986j),(0.0009394055699243229-0.0018187786299312262j),(0.008747654137063385-0.007303949550428666j),(0.004913727204479228+0.00336817601862069j),(0.0004372570888985102-0.004292546415929189j),(0.004067519282561665-0.004371245028077692j),(0.0071542194400488+0.003047659070146187j),(-0.00964486770951416-0.0032746954792912315j),(0.016578832432073386-0.006965688123352829j),(-0.009650639302491019+0.0075537943664765635j),(0.006056464030674811-0.009867407229647051j),(0.000999438851127129-0.003367999562062053j),(0.00923907110240728+0.009804713439376035j),(-0.023295991869222783-0.020142444522557975j),(0.049341751922245713+0.009144605167149598j),(-0.06074990848160541+0.0062147799724888795j),(0.0628519034208029-0.03797398470235104j),(-0.04185387637213467+0.05662095711672173j),(0.014386831197386107-0.06969245576709455j),(0.014533261502998229+0.05437742706272564j),(-0.024737222100991364-0.035756017703031336j),(0.02488048160928275+0.00787447775571652j),(-0.009663658602595465+0.0007228081735652075j),(-0.001055743807329171-0.005738030817972121j),(0.01023382105579955-0.005837663191487961j),(-0.0054504798642794425+0.00801037824179076j),(0.0013976404317138933-0.013129455774324401j),(0.006222312359102289+0.004487904270327848j),(-0.0032399658662250496-0.001603599690355085j)
Y_N_c,4050,(0.00010936065253944123-2.497604252532233e-05j),(-0.0008067373933113229+0.00114761335984159j),(-0.00399326992241229-0.0008845767410681728j),(-0.0030127747213861363+0.0050725083933637494j),(-0.005588913958409933+0.00021756334868697777j),(-0.00018723720659479166+0.0007746470555193558j),(-0.0018081715347139865+0.0017343151575748735j),(-0.0034703264106784285-0.0014279183946341212j),(-0.0031687912594384796-0.0008322205790964568j),(-2.87964169808379e-05+0.0017492570547835314j),(-0.007947055861019002+0.0001409227930689234j),(0.001095882607054339-0.0011002159931595775j),(-0.00455420166392913+0.0011507222757299123j),(-0.006765478472340791-0.0007771642459699834j),(-0.002984071733840987+0.0009991495469079783j),(-0.0077835081533168685+0.0027951734565764795j),(-0.008618543564908541-0.0005779938666449456j),(-0.007154332755439633+0.004706564093439615j),(-0.00882771608888885+0.0025461250367268453j),(-0.011999184932904576+0.0003511534186771449j),(-0.0041443926291979145+0.005609641270766543j),(-0.012371371046700776+0.002945300850301423j),(-0.006339597651456671-0.00011948948841802433j),(-0.004110858868715737+0.0040711320237834326j),(-0.01038329938806335+0.002333202037528608j),(-0.0025332281259027663-0.004359031883757781j),(-0.0040170683056746466+0.006178170250147023j),(-0.006758276359401884-0.0025499373079920307j),(-0.0025152883377400253-0.0017714606799403747j),(0.0026016244050550675+0.0038880683583629597j),(-0.014762121832598871-0.0010885431765243992j),(0.011613331896688986-0.004091828320970053j),(-0.012245487821507303+0.009892084339470256j),(0.0009537126458993095-0.007982353048540253j),(-0.0037139903258400254+0.0014884356396722125j),(0.006640871333952398+0.011849857219254047j),(-0.028462244291738357-0.01702267768501299j),(0.043719010015952256+0.012550691101403532j),(-0.06170259092227524+0.009700794230295986j),(0.055628928125345534-0.03653873794079736j),(-0.0443543644685557+0.06014849630627288j),(0.010392777728621277-0.0652583860475884j),(0.01097865718993113+0.0550652121686085j),(-0.02827136663721866-0.03071393244031661j),(0.021397092580131075+0.010467795044996203j),(-0.01282241763401365+0.003312876956746335j),(-0.004941867331934072-0.0022570294762842766j),(0.0065921754287002286-0.002903310973323937j),(-0.008689118015827044+0.010564916600388571j),(-0.002236061442240916-0.010633087941398526j),(0.002354567794336164+0.006370893347006251j)
Y_N_c,4150,(-8.440297897171039e-05-7.642074290147756e-05j),(0.0015688227115478576-0.0002753066795964717j),(0.0011482987308024221+0.0031944761194337323j),(0.005608014541189579-0.0013324051978854743j),(0.0028390324539618386+0.003236949946742702j),(0.0004971127986155298-0.00037254083216161065j),(0.0020748570290565565-0.0008869591308335988j),(0.0012516660024342802+0.003686300820919342j),(0.0012197368800621587+0.0012622835161919227j),(0.0012293259521423193-7.972015961509384e-05j),(0.004905480638241541+0.0038665519756974098j),(-0.001708163740150323+0.0013482792205030264j),(0.0037061680365917536+0.0002774119828787341j),(0.0025774711950770995+0.004398856027144882j),(0.002616228418568868-0.0013879823526486079j),(0.00578500021485922-0.0006184017010526815j),(0.0044299928244042166+0.003164989612237257j),(0.007359005722426491-0.005072785724075314j),(0.006871952534421764+0.000539038874286993j),(0.0075503605563021405+0.0005008763907294578j),(0.00590395928044597-0.005311325349400202j),(0.01028916167935956+0.0005360521964138002j),(0.002550367522589358-0.00035354934232578077j),(0.007134186272155765-0.003620125808876831j),(0.007178188720585174+0.001859252777601842j),(0.00038335767937925605+0.0023771453793978666j),(0.006933033503229443-0.004128181062983197j),(0.003513118314972399+0.0074044818147881684j),(0.0003846846452390289-0.0013977693643590116j),(0.0021833767700290456-0.00018630190426711436j),(0.007310792887121941+0.005367600184623622j),(-0.009338904255089073-5.152186742486036e-05j),(0.014153625339926918-0.0043322237024506095j),(-0.008148071497435353+0.011509510015706586j),(0.006012089682612043-0.008853684883690129j),(-0.0012691001210451624+0.000496594163366791j),(0.010269819753064988+0.012302666996191957j),(-0.022776525270586045-0.016831089884368853j),(0.045358603829776606+0.010234701654220362j),(-0.05663671313716996+0.011804107744340639j),(0.05870370306563308-0.03720699084405989j),(-0.03950533341554615+0.05837499736334782j),(0.012312610996856259-0.06328177161959149j),(0.015511615641399908+0.05330734228899555j),(-0.02462660956699403-0.030174376490722327j),(0.024111575080809012+0.010315511537385622j),(-0.008417855175458374+0.003447518435286263j),(-0.00120417408166178-0.0020878871810789067j),(0.010124690001068522-0.0026315755337289583j),(-0.004769841489923119+0.01120371580718652j),(0.0016016190620394655-0.009170111861866202j)
Y_N_c,4250,(-2.3676242741935156e-05+9.836828680249316e-05j),(-0.0012968993019918302-0.0007632717255384753j),(0.0022494985735471503-0.0024361660578801634j),(-0.003994325550371838-0.0027566896052813946j),(0.0014094127076467065-0.003241299997225141j),(-0.00043203415453638497-0.00012969531393410122j),(-0.0014640281281454598+0.00012457855399341947j),(0.0016008476932902296-0.003126420706109008j),(0.00037838739779736226-0.00010866320467317515j),(-0.0009720579888206002-0.001687418181423018j),(2.859076357328505e-05-0.003980733593961414j),(0.001948612592450913-0.0013342086351355903j),(-0.0019190709879462714-0.0005301605767395777j),(0.00252094533340597-0.004157508715927404j),(-0.002408212212364303+0.0017281093947268094j),(-0.0026395467182114534-6.460479914149067e-05j),(0.00021689676582662592-0.001732552842672211j),(-0.007039202752642379+0.004393780400012866j),(-0.0032022708318523666-0.0011069535841855905j),(-0.003601145820346098+0.0020719350321792684j),(-0.0063824632922624466+0.0035573211063079854j),(-0.005847417220620863-0.0007276756640801585j),(-0.00038082747978586683+0.0031947198384789923j),(-0.0079817239385687+0.0016817991661739078j),(-0.0019053809189537088-0.002026795765514061j),(-0.00037358938108230603+0.0010545003948500675j),(-0.006707337983672605+0.0005242855843524854j),(0.0017222503616082623-0.006868980065075094j),(-0.001110728214232624+0.003998078645788118j),(-0.0025051251173879296-0.004272402039473161j),(0.0003973614395613215-0.003434694322590165j),(0.004574198382207941+0.0016563015720659565j),(-0.010335877166768996-0.0011099422982315875j),(0.013386041283746685-0.00736775643053042j),(-0.010350544013525278+0.009582973741215427j),(0.004758121465083718-0.008575379241492166j),(-0.0012193541512695583-0.0009287784821439167j),(0.007621018821280795+0.009684133964282568j),(-0.023746689229141908-0.015597427334651116j),(0.044381078105855426+0.007446852767954841j),(-0.05745881360863153+0.010444825666482516j),(0.055286833856743184-0.03776255271943826j),(-0.038105884287364104+0.055930177752655165j),(0.009716560449330142-0.06415538899261827j),(0.014324941958112666+0.05049346322236569j),(-0.025062759486450543-0.031066012260429994j),(0.022234393946090645+0.00744996636998778j),(-0.009602988782760951+0.0012739457471029197j),(-0.0026972819955075117-0.004315980087823591j),(0.00859244072886611-0.005380681146846783j),(-0.005943037147128862+0.007770291692632554j)
Y_N_c,4350,(9.210273078242746e-05-9.021097211020301e-06j),(0.00031024928883586534+0.0011243030511695238j),(-0.003629747830055259-0.0004926086990207541j),(-0.00018328646431030131+0.0038189464687808745j),(-0.00390447575364604+0.00014993210678809223j),(7.622634809585813e-05+0.00037699077869323734j),(0.00044098094551293693-5.6268250814597536e-05j),(-0.002741957182590751+0.0004594888126102018j),(-0.0005517238335931284-0.0016687198314333895j),(-0.00023712677342493265+0.00231798961734388j),(-0.0031170755965724147+0.00045687990907607786j),(-0.001737628644539285+0.0012958702205490766j),(0.0005312817795334586-0.0005566883506757196j),(-0.005102885217581564+0.000897989867951957j),(0.002295108436178358-0.001913345518114978j),(0.00017370967610696428-0.000943919515570283j),(-0.002081288801011683-0.002342655239562515j),(0.005790379331665971-0.0034402626688471694j),(0.0005032854963313245-0.0009928819321155186j),(0.002563899979802259-0.0060988325973000065j),(0.005117453850167981-0.0019426985764158552j),(0.002530533470741749-0.0025275852258746486j),(0.000959893857267772-0.006192015472766543j),(0.0064720923332418565-0.00041751038183482857j),(-0.001494025320571408-0.0016092698072963855j),(0.0025468463588005203-0.003667827178767528j),(0.0037087671438842894+0.0015237207001110782j),(-0.004274556455888595+0.0019311204222572035j),(0.003163292003753496-0.004397296196218546j),(-0.000264832104165832+0.005989697783680431j),(-0.0036103716523937443-0.002289482662061461j),(-0.0003748799070823532-0.00014764584443127383j),(0.003853646085396651+0.002396076692185501j),(-0.012536813312475659+0.0003940083342045819j),(0.011825135199001654-0.005726988967262549j),(-0.010494435365726158+0.009047881001143114j),(0.0018411921349163886-0.00918132484408947j),(-0.0024771941401860766+0.001041852171152937j),(0.007332811574523113+0.008566842264745243j),(-0.02584280809032281-0.015184084855450988j),(0.04208678186622764+0.008175874596871616j),(-0.05660025749552545+0.011546755524643414j),(0.05128018102728309-0.03743953344334861j),(-0.03851679727576526+0.05692589888773237j),(0.0075390213136704055-0.06156077956294313j),(0.012627729641869798+0.050245520854349905j),(-0.026749070133239725-0.028228103758101503j),(0.02022548554295738+0.008936249769750618j),(-0.010747938063736128+0.003255116588714892j),(-0.004273952078318621-0.0020733798494279743j),(0.006685936051934795-0.002790490189610144j)
Y_N_c,4450,(-4.329791714832685e-05-8.977363373538928e-05j),(0.0005709520501635074-0.0005687241425578017j),(0.0022010440825852872+0.003132816020058969j),(0.003411749215247412-0.0012619072892113147j),(0.003048774018266241+0.003388058369425474j),(0.0002625271825356872-0.00023414560122283096j),(0.00027680079927592524+0.0006788212224639142j),(0.0013807780069142565+0.0021092594239176437j),(-0.0005807671739710573+0.002704802143428579j),(0.001203068911877808-0.0015217719810297777j),(0.002400837565128609+0.0037623719842018797j),(0.001251710376270258-0.001440208395170834j),(-0.0004021148016516462+0.0020635163118766496j),(0.0038682934132846+0.002344640513147464j),(-0.0021584308879188116+0.0019243686680763107j),(0.0004691372106422403+0.0024121967168887317j),(0.0003285108644771994+0.00584060011088671j),(-0.003978622871987616+0.0029724058241429657j),(-0.000381710224960785+0.0038295724802005233j),(-0.004379398138277755+0.008658290140613102j),(-0.0030460190761400236+0.0016933825368757123j),(-0.0024397061935016893+0.006727978213985073j),(-0.0032975442817114956+0.007226771112280287j),(-0.004137635539784688+0.0011449085253477072j),(0.0009750542527296655+0.006003354475532128j),(-0.005306368084166919+0.004105894268754722j),(-0.00040680744800468307-0.0005961596716885717j),(0.002196281012075303+0.003429798616119848j),(-0.004506898378061122+0.002735099243289732j),(0.0028422398134189675-0.004058722923890888j),(0.001392709571389806+0.00702847261414956j),(-0.0012305649555342925-0.002713044284021886j),(0.0008784494358460539+0.0005151257936510548j),(0.006494030572393186+0.003838048096387262j),(-0.009075726229722175+0.0015100943976199732j),(0.012645328280998182-0.004251072447748188j),(-0.0074899669513382484+0.01270988484149725j),(0.005101920197626585-0.008038681485744614j),(-0.0013811887255180504+0.002928336366678255j),(0.00962902350655305+0.011503797306810285j),(-0.0221048503026086-0.013132981461120673j),(0.043130937012431675+0.008333402774524283j),(-0.052484573898561857+0.014358542928025868j),(0.05329496416226301-0.03639764820170498j),(-0.03433096839803082+0.056759249630440045j),(0.009506699766126607-0.05907908565202808j),(0.0163745413143944+0.04976386922141238j),(-0.02331430059554926-0.026933445266827012j),(0.02264515434570245+0.008848381120754109j),(-0.007665336290389229+0.003579562647061049j),(-0.0012583718282682499-0.0018850045360251845j)
Y_N_c,4550,(-6.0890452600106104e-05+8.890903017010827e-05j),(-0.0006979670504060064-0.0004187412307474937j),(0.00062412467633192-0.003478161829895593j),(-0.003299439310411242-0.0025304302400825907j),(7.602487678849863e-05-0.00465226793347582j),(-0.00031239327947540636-0.00013673013172839463j),(-0.00028812780097763264-0.0014547468111223978j),(0.0012617090381361132-0.002703697555720769j),(0.001908134036887691-0.002313630760999346j),(-0.0010436061587270015+6.780236388624354e-05j),(0.0010403994364259655-0.005518622226955952j),(-0.0007882249073091005+0.0017691226983533816j),(0.0013062813002292955-0.002835833322437595j),(-0.00039047119788192426-0.0028610227957089817j),(0.001907258890318935-0.0018375520283064304j),(0.00038934430469411967-0.0028288541144643026j),(0.003102204277684626-0.006282133979235021j),(0.002379358356590566-0.003166747841505824j),(0.002274803113725173-0.005119226329184521j),(0.006838607021887792-0.008133180738438918j),(0.001600948859564565-0.0027815710670958662j),(0.004908088045006379-0.00890809414237207j),(0.005238923623682594-0.005809713793193859j),(0.0028251067730757588-0.003445655789496549j),(0.002344621783628762-0.007915870161550447j),(0.006753314055463558-0.002742430174129156j),(-0.0008178019967989921-0.0022445351161545263j),(0.0027131145108646865-0.005523662374589972j),(0.004053954975270376-0.0005197002759783035j),(-0.0027665109573804148+0.0003740264257565924j),(0.0033038017812087738-0.007393049329989907j),(0.00036199279136047086+0.004568182925811026j),(-0.0014872730181747628-0.004532815705795086j),(0.0003747790615623209-0.002780382044504686j),(0.004136966059940102-7.102810491706321e-05j),(-0.00956834292905379-0.0007351196516286866j),(0.011940102168891627-0.009408568979093448j),(-0.009699385654001908+0.008472850262558895j),(0.00413694247788067-0.01078156168896401j),(-0.0014982293914258022-0.0017567673120574081j),(0.007154586905209252+0.006791350164117201j),(-0.023373022055426688-0.015088674962280349j),(0.041188263138150424+0.003665131074162293j),(-0.05369727624452024+0.011222495809249368j),(0.04954661429713596-0.03898638895279957j),(-0.03459934763153137+0.05291280947009973j),(0.006300723510007388-0.06115041078098428j),(0.01424772269330158+0.045795824462313374j),(-0.02498980043796737-0.02859886955128168j),(0.020569758347468818+0.00596609702049753j),(-0.009124608789146055+0.0010307604961757979j)
