Parameter,Frequency,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3950,4050,4150,4250,4350,4450,4550,4650,4750,4850,4950,5050
Y_N_c,3650,(-0.0012225930458352092-9.970594792293385e-05j),(0.11816007579283729-0.007995187451921437j),(-0.10668876896579016-0.02918555186044681j),(0.269171543377071-0.28300688607443325j),(-0.10145711705109708+0.0928523641808297j),(0.3961783253822944-0.3252351597723666j),(0.1465531315343339+0.06298195102697135j),(0.440506440832193-0.43626650405567313j),(0.2918603594381699-0.060667844372560696j),(0.30879644163712605-0.5157721799870302j),(0.1982721014246318-0.14919673025258892j),(0.1399774712110189+0.024807470437165996j),(0.48296871737871666-0.27921629493796657j),(0.1955401866269893+0.5646289024282674j),(0.5175292859375663-0.37969406556333274j),(0.22890638401564328+0.5435164210974384j),(0.07448439762089556-0.7535528032872867j),(0.07261829667912828+0.1730028973160532j),(-0.0720078434606237-0.4800044790523761j),(0.11370236397522125-0.2768783519994147j),(0.3219070271023975+0.222426313117998j),(0.25832890346174187-0.8807606703130725j),(0.8271277838778823+0.7370389228618448j),(0.0011637600641814687-1.1949948424576893j),(0.896118149250987+0.7841510626758055j),(-0.4410505864894324-0.7469658222234468j),(0.5833666490648846+0.5854417058811006j),(-0.15803052553294653-0.11100606014019859j),(-0.11392908320623298-0.3777908466989455j),(1.1931042571955555+0.4828720984456269j),(-1.630343886398006-1.3555126618940516j),(2.989512168589722+0.9049615367232936j),(-3.421407114471454-1.6480106493398492j),(4.734610729115757+1.2134099487006287j),(-4.877070104974134-1.1178118018717107j),(5.966712783522519+0.6728800711495033j),(-5.511757070704841-0.3187604568860445j),(5.901482363835239-0.3078438837428459j),(-5.094556246415167+0.3629939824712529j),(4.743863141167888-1.0280352652495806j),(-3.6335160848583863+0.9096871931090253j),(3.068837076378693-1.1774379590275343j),(-1.6563233521126792+0.7787311266698784j),(1.3694154594769552-0.7604038562940574j),(-0.08466384192337217+0.09301610607801411j),(0.03943647472845126-0.07294733260362986j),(0.7484211142031376-0.6026544078189846j),(-0.5037633387021814+0.6021040329681886j),(0.9292950986929285-0.9885295967866039j),(-0.36477407980848553+0.7956047301028614j),(0.7100211235239531-0.9761594399025221j)
Y_N_c,3750,(0.0011676171854210634+0.000380008010876532j),(-0.06370865461136052+0.011261365993850003j),(0.14493898792041715-0.012906002540209197j),(-0.20282626102409196+0.21490705190601528j),(0.2625296011614118-0.1457616118944045j),(-0.2606808531021524+0.1122408600862898j),(0.08849256260173614-0.18872521857091246j),(-0.31400896087911784+0.20048202191784897j),(-0.060695994294267155-0.09102531699299052j),(-0.27062169838288286+0.4518234610742714j),(-0.011652689431362998+0.05796528532277158j),(-0.06351887553225494+0.102207450658167j),(-0.3375261651717908+0.0807873292222065j),(-0.040718326264002236-0.5075759189452415j),(-0.4423081077077599+0.10096644215031268j),(-0.07897879387736989-0.6745171771490203j),(-0.0839562716267497+0.5792631282419927j),(0.041229243642834035-0.4085375663802393j),(0.1945977731255941+0.5812315835256014j),(0.008843070114658572-0.06009242897224609j),(-0.019238546008382578-0.007804944599574543j),(-0.22139477545531+0.49104518713501016j),(-0.5176910824304919-0.6312354643383726j),(-0.07739131775369323+1.0266622941416244j),(-0.7634140942820311-0.8727774062989381j),(0.46969192866880116+0.852821808679343j),(-0.6092158078333684-0.9192798984886431j),(0.6015730797718564+0.361566983254876j),(-0.26394376109689266-0.20307989445593908j),(-0.345368882087695-0.2241881277317493j),(0.9122685900519982+0.876282561289957j),(-1.9920359698201344-0.7582807721735912j),(2.6386682042747265+1.5177747358429037j),(-3.756600022076109-1.3189295537343617j),(4.3351156587937325+1.3059002805820379j),(-5.39944841787388-1.1318411161850006j),(5.445292665821157+0.6288608245055538j),(-5.954398292458572-0.2444671536956744j),(5.566282921480559-0.08732009040958433j),(-5.29275256361558+0.6556152820119847j),(4.593644956339495-0.8408279146202823j),(-3.8405966839602366+1.1086242491039953j),(2.731868254252233-1.041075433590977j),(-2.104998122740699+0.9382292704317103j),(0.9093602720485621-0.5437701484977181j),(-0.5030767176340013+0.3549486185717561j),(-0.2954953582489336+0.184140359195493j),(0.4531381792099122-0.42480079318941977j),(-0.7967130382741344+0.7534702562581286j),(0.5968639299208672-0.8702259540619415j),(-0.7644367563510158+0.9705190291945387j)
Y_N_c,3850,(0.00032841816874345185-0.00167859452926698j),(0.006354828667505288-0.021678247163355868j),(-0.16913749908475675+0.04502704687626347j),(0.10580069914634559-0.13228794454330178j),(-0.3900763866914116+0.15478017742901404j),(0.07370903176684904+0.07988612348742444j),(-0.31161805125000985+0.249275375488408j),(0.12355402561300746+0.027283624171253372j),(-0.17556762566783904+0.18372035973465461j),(0.18793155209082057-0.33373726996955627j),(-0.17061959406829183-0.0021164431815664866j),(-0.002753690791191976-0.2135706224631005j),(0.13554147383999052+0.07808964157590614j),(-0.1006804059189825+0.37807665639191873j),(0.2767450597131141+0.1492176652742755j),(-0.08197502847836008+0.6996880895867101j),(0.06045325374120611-0.33778237821888846j),(-0.17110433510786008+0.5573474856009307j),(-0.27011133088073197-0.602011932331034j),(-0.17609856990352746+0.3264493748003298j),(-0.23516374356785485-0.20892591105069236j),(0.0911316525967217-0.1056114400598406j),(0.19019068920136867+0.43663937420857124j),(0.10588916176001081-0.7575635490932139j),(0.546490561549862+0.8357874483916186j),(-0.4090173857343592-0.8456041872474103j),(0.4960084816927342+1.090579131852396j),(-0.8598007748242676-0.5539475855649261j),(0.42875841652674607+0.7009326108711328j),(-0.34327520930392064-0.05787476692227851j),(-0.35911280987063526-0.3336460145900125j),(1.0477230832164102+0.5182403442809151j),(-1.875233547026623-1.236907564711081j),(2.691814092101831+1.2399035680823678j),(-3.649787004251489-1.3690056769197747j),(4.569888838196681+1.4336312994709492j),(-5.130763294992418-0.8970824103645392j),(5.684665902536016+0.7679699663009545j),(-5.776962712142621-0.23465965641911635j),(5.5961321449920245-0.19246655581131122j),(-5.384819567635806+0.6152808200323954j),(4.507847547165871-0.9021233983656682j),(-3.824623413108201+1.1284391586084672j),(2.8818278128564425-1.0139585155072235j),(-1.89522812523693+0.9059102049741272j),(1.1200052565276915-0.6220062488313165j),(-0.3634398692450048+0.2533972826627633j),(-0.23097564975823945+0.14787974847820773j),(0.4950991487769227-0.4267974806382072j),(-0.7358712164560777+0.7953305076325403j),(0.727543868351794-0.8562337185686898j)
Y_N_c,3950,(-0.0033983834895113738+0.0025206455272369583j),(0.045625540885703614+0.037254093861949854j),(0.1756369301677673-0.06653075645999651j),(0.008550168347208892+0.050508069418971895j),(0.4659335612080978-0.127580101281513j),(0.13035403264264073-0.2183218658298875j),(0.49119414045733256-0.24608930052143266j),(0.09603408376932639-0.20580667473108596j),(0.38374053618262816-0.213092839493307j),(-0.06930513518686984+0.18806580417517654j),(0.3238082248898872-0.016436479227906357j),(0.05312037487347153+0.29541861869121694j),(0.08679502964050735-0.17240266763731915j),(0.20458066573586225-0.19917065715743731j),(-0.05609546059614319-0.32509237424997106j),(0.2216203273745676-0.6258784616420281j),(-0.002003217438501749+0.0754724302299067j),(0.28835619508512994-0.6121975393938902j),(0.30193299386085615+0.5448808373619929j),(0.3513235993556276-0.49429938901387793j),(0.4148415269024657+0.3976269989302653j),(0.106350017241254-0.21661986281857534j),(0.1057863526502565-0.1838433583057828j),(-0.07073259030422122+0.44061296840112935j),(-0.2966703369200719-0.6866901358097074j),(0.2971930500187068+0.7397216330493191j),(-0.3064346065560547-1.0881099103652285j),(0.9416551355891883+0.667448179583434j),(-0.41891654549756024-1.0522607545949116j),(0.8341584173933027+0.3264577103221254j),(-0.010987628606931206-0.19814762643636544j),(-0.22781075632849862-0.21759368784697153j),(1.1878972064520954+0.8447717197975099j),(-1.6467360817885068-0.9899146555442557j),(2.8796745372787362+1.3004671998725215j),(-3.5718895694474098-1.5342730789456074j),(4.591657060477688+1.0887364698086333j),(-5.13153579202889-1.1904630568367003j),(5.6973190792479445+0.5586163966981879j),(-5.630460676447783-0.3012137781750128j),(5.918879917860841-0.26301917963096666j),(-5.01458309285586+0.5804618316922177j),(4.822823133450896-1.021880291134968j),(-3.643371423081883+0.9724392179527404j),(2.960347339187704-1.1223018494382724j),(-1.8631093731241393+0.8339085392775526j),(1.1950626224589176-0.6478802159300382j),(-0.19146175724923287+0.19131209948311775j),(-0.017358909049194432+0.04922881002648446j),(0.7159272059041099-0.5730750970296141j),(-0.5719164243596484+0.6419258146061232j)
Y_N_c,4050,(0.006989003386363976-0.0017296813154152415j),(-0.08562651653698976-0.05433003610169661j),(-0.16314987929417488+0.0785408466602488j),(-0.12366611435321304+0.017922787079443184j),(-0.48013543321230934+0.07785286536808514j),(-0.3136674069704168+0.2853548090007476j),(-0.6030861966936427+0.1916516865167303j),(-0.30362478061670334+0.30918079512805396j),(-0.5361169411544839+0.18657332897087442j),(-0.06890944662052972-0.04198031281467144j),(-0.4285223572215224+0.004084765693973739j),(-0.0856036064698151-0.338009366776541j),(-0.29030461943805513+0.1938874780039195j),(-0.2558268100120769+0.00040706625354143544j),(-0.17375110416938472+0.401147849569681j),(-0.3139287352846278+0.47373045301428385j),(-0.08260924009953838+0.1629402841069697j),(-0.36795303270403734+0.5801640456985679j),(-0.2978815221824256-0.42239339803395315j),(-0.4960621968183251+0.5559387909993432j),(-0.5074010946046902-0.5318817862063573j),(-0.32953772887184446+0.43564439630365565j),(-0.332684910347511-0.08872292092767475j),(-0.02539627879626869-0.12857287033698242j),(0.05992102498680532+0.45388958618810915j),(-0.17026363786212792-0.5609690251812695j),(0.10323606976023039+0.9283191221394672j),(-0.8731103436344307-0.6914812281285255j),(0.29267974108839123+1.2203805503723828j),(-1.112108442849881-0.5456652042975522j),(0.20672563979954664+0.6515549735314613j),(-0.41515751708967996-0.10202711094475522j),(-0.6181201039877968-0.3923186813420211j),(0.7168261807035601+0.6100688715271747j),(-2.0877998124396315-1.1086984867683387j),(2.5135814808605863+1.422394151582389j),(-3.874271480062939-1.17781990891688j),(4.356981421200968+1.4540377631874126j),(-5.3375240791328995-0.8411586936289641j),(5.392093544855746+0.7601312095615635j),(-6.135713698305023-0.1639153882448967j),(5.317448289738984-0.18026891448639604j),(-5.618727088880821+0.734621996506206j),(4.3286504451174155-0.8119090466426926j),(-4.005974105192941+1.15851099800784j),(2.6849189319547144-0.9542049502976129j),(-2.1420555733604285+0.9434875287697745j),(0.8171286351790394-0.5403229848476163j),(-0.6246859082568753+0.3315253166936508j),(-0.48516402535716396+0.2323033630827908j),(0.2777941782561601-0.34880621593272265j)
Y_N_c,4150,(-0.009479094371000252-0.0008085331548438374j),(0.10958640635461264+0.06847221278743132j),(0.13299541069926568-0.08329525835961603j),(0.22251443295970827-0.0651250726730016j),(0.4322923220414958-0.022122762833614917j),(0.44261487514373304-0.2801038363085082j),(0.6341049582390701-0.10612651551830024j),(0.46029100986292937-0.3301074449849151j),(0.6144835823216455-0.1206411057900795j),(0.2054346562286528-0.08149768023591063j),(0.4735660415557103+0.02684940986349496j),(0.10151675941332532+0.3369904222166968j),(0.440613598462362-0.15082079301267604j),(0.25002358506690203+0.1870489401239305j),(0.36645722109609885-0.3751663277134204j),(0.34315112546606247-0.27342437318902757j),(0.17631122975625646-0.34176896444799365j),(0.39275341460906793-0.479812803193646j),(0.26795644013308284+0.25484687307034815j),(0.5781104246722072-0.5227084325804251j),(0.5144177194852437+0.5929264073524493j),(0.5312433621859974-0.535162559797319j),(0.4686297405496151+0.34075211773262687j),(0.1639695249017036-0.13428001294569025j),(0.12866452295118885-0.17570670428832172j),(0.0576704751882985+0.3420447535609543j),(0.06125918091742283-0.6508119736482669j),(0.6927642364221336+0.6270625654224555j),(-0.11627332004945773-1.1994380736483632j),(1.185601668728684+0.6860036247960086j),(-0.2590015084172317-0.9751141673903745j),(0.8518861822304983+0.3964697215911148j),(0.18878036244992139-0.06503023705244981j),(0.025592853583182043-0.16158295398437064j),(1.3348490400203437+0.8162089642328951j),(-1.5020510807757614-1.1202978691593288j),(3.0409127859254763+1.150385199097451j),(-3.4454768440040566-1.526133340056976j),(4.728800616735305+1.0410952868081684j),(-4.914719592678579-1.1280977561819612j),(6.003325410197363+0.5974070448036843j),(-5.392409848984735-0.2525898445517998j),(6.123749218562991-0.3100563932507312j),(-4.878689339618676+0.5451529579400922j),(4.928975613955313-1.008202307946471j),(-3.5215242127297786+0.9565760909694753j),(3.128830427324294-1.098666209367061j),(-1.6190321162847197+0.8402233698280892j),(1.3998473538715255-0.6668311458454782j),(0.016337651481098357+0.1755062023558498j),(0.16303181915656365+0.008857103270643298j)
Y_N_c,4250,(0.00963025485314983+0.004055040747760461j),(-0.1163543713106459-0.07549317688629018j),(-0.08891182623100825+0.08338960519668094j),(-0.290422943261697+0.0885892972960059j),(-0.33134928635449756-0.02370687559379238j),(-0.49442647150893+0.21667315713117402j),(-0.5835490092265707+0.013008412580892581j),(-0.537176452617189+0.27910755353728595j),(-0.6123884587470468+0.036873514947712946j),(-0.31796624037502247+0.16697017949305512j),(-0.45726928249117843-0.061335915063335224j),(-0.10451717696083265-0.2938957229346904j),(-0.514599470799988+0.06452109470100821j),(-0.19343431605246297-0.33535759649679436j),(-0.4849696770291617+0.26631596918857453j),(-0.3057871266624956+0.05930572520792397j),(-0.25800318084751717+0.43953493961565326j),(-0.3560940005327619+0.33694022892270065j),(-0.22229194493632554-0.06708811316995214j),(-0.5777884475053925+0.42058020778415256j),(-0.44940241660528396-0.5724653123363243j),(-0.6687724638405795+0.5226335074351576j),(-0.5085040474264838-0.5361578361254891j),(-0.3160605424899833+0.3182553684778047j),(-0.24819695303772352-0.10576747552137258j),(0.020691820573797093-0.1174154077995814j),(-0.15281654817696808+0.31021603170701206j),(-0.4461859572238197-0.4866942054794088j),(-0.04831081584291974+1.0130690200613799j),(-1.0839629635191295-0.7289100328607719j),(0.21330650500331846+1.1397827916195633j),(-1.0776980654601265-0.6256993751010055j),(0.09636882590702739+0.47474180965023327j),(-0.5393198067078181-0.28491195685823717j),(-0.6728655102416594-0.4568328042583053j),(0.6288268962509724+0.6794209821920473j),(-2.1629196846565226-1.0069151993255039j),(2.4904256955942277+1.4030602531865517j),(-3.9285520792608604-1.128641431115303j),(4.247100021391976+1.3601356676434015j),(-5.540241109287859-0.969954824987286j),(5.228500300026445+0.6659947389206489j),(-6.282956048062633-0.18592833123177255j),(5.243195217931794-0.19874046500745846j),(-5.63527891784166+0.6940269148879803j),(4.299344089535289-0.8299814401884673j),(-4.0699380664257125+1.0920296233667264j),(2.5407446023113303-1.0358847058142435j),(-2.2595055031498785+0.9134265393585388j),(0.6857926547903761-0.5844587109458277j),(-0.7442922397706789+0.33854553784258284j)
Y_N_c,4350,(-0.007300059923333683-0.006412887575592204j),(0.10753363953801362+0.07239276293674782j),(0.03647789730206375-0.08108248788599653j),(0.3175117948584349-0.0908331337574662j),(0.19382882475765284+0.04743989035985892j),(0.461415857374613-0.11943687440501613j),(0.46269246386554935+0.06541786007327421j),(0.5211065641938002-0.18018494901624796j),(0.5354170956098191+0.04247822273996271j),(0.38735581382414774-0.20833407408737262j),(0.38716907177615845+0.08505057894661598j),(0.09938712816169396+0.2158028794852513j),(0.504278982452828+0.03648531493595364j),(0.10107604439441537+0.424200363256708j),(0.5087996834156226-0.10907886150312693j),(0.21037303353334053+0.1356922785959666j),(0.3076003819108854-0.45117090534456983j),(0.2623998463540562-0.1796845969523133j),(0.16959943318808962-0.11510447839244009j),(0.4914297196275924-0.2835447379312447j),(0.3342748354606782+0.47392089757623257j),(0.71255322065187-0.4249608241442565j),(0.4625037812626819+0.6483600826366498j),(0.44927314566323856-0.4112694070532996j),(0.292851396867133+0.35099424672396184j),(-0.0556352428526497-0.08168360509625641j),(0.15903966322516416+0.03396697287992797j),(0.1798110322542682+0.2926212181439441j),(0.1536693069777428-0.7082346957770196j),(0.852115783034354+0.6696451757379236j),(-0.12055985283336151-1.141414837304425j),(1.110729171226913+0.7596838517088604j),(-0.2506578927130858-0.7937374075097231j),(0.8170400618803805+0.6614032006733801j),(0.1401752534446089+0.07151022800349305j),(0.04155329073732072-0.17108384692720302j),(1.3126181846577383+0.7626885432442134j),(-1.5816944167590212-1.1095302701105805j),(3.011522825346648+1.0895801459988341j),(-3.4554611427596713-1.430858695356941j),(4.795519686503869+1.2210514949669962j),(-4.846820221017179-1.0131007047241534j),(6.073982335997192+0.6734308311497317j),(-5.3884431871542615-0.1901840932984753j),(6.052320191582326-0.263878308701198j),(-4.943888544555103+0.5816000277592928j),(4.8800504046999595-0.9252799441551196j),(-3.5018377553829865+1.0860564073241512j),(3.1418083460417354-1.0391036174706165j),(-1.5818028161133255+0.9252558348609503j),(1.4438069271426854-0.6512285502389306j)
Y_N_c,4450,(0.0035220387562217717+0.006629816431460341j),(-0.08687814230743415-0.05803583633645261j),(0.017748124586885204+0.07779671179129029j),(-0.30029904299315774+0.07813726593638101j),(-0.0409120898485868-0.04277221844721316j),(-0.3520540331887392+0.016676645547556115j),(-0.29241304405052104-0.11202677279258538j),(-0.4168600673493837+0.06415260196632022j),(-0.39956231697872063-0.09860069908706233j),(-0.4012462382458157+0.20852198411034448j),(-0.2781967117106578-0.08734134987009896j),(-0.09079443992522807-0.11421047214925549j),(-0.41750626697663207-0.12327323151990371j),(0.006557539769190407-0.4435884899407472j),(-0.4374759256358202-0.055423600100139164j),(-0.07527405535992478-0.2849468918148368j),(-0.31073737103589444+0.38711477100403524j),(-0.1258683075341046+0.03384144236808728j),(-0.11625766423861947+0.2685397292802084j),(-0.33158422239381863+0.14620469353640048j),(-0.19498421193392482-0.3119129321560286j),(-0.6516515651255165+0.2809699270045227j),(-0.35259099152662454-0.6639610336105815j),(-0.5347649774557377+0.41853427096242j),(-0.2703801533118055-0.5285241780180061j),(0.04809755971714882+0.2313875722043653j),(-0.0888073675376795-0.3276347739860581j),(0.06479262149166802-0.07369157016820709j),(-0.1738036917517053+0.34557906120806625j),(-0.5437101641236259-0.5180847687795299j),(0.028013604272239423+0.9992250069229713j),(-0.9873994112688456-0.782637642769842j),(0.30036347095953+0.9932981294054781j),(-0.8827093755160978-0.913722238160443j),(0.2418467177488658+0.2968279802573002j),(-0.4782049322926507-0.3257672440980667j),(-0.5552621345403466-0.44602107511245176j),(0.7943349698152338+0.6938279297508635j),(-2.060673852083289-0.927579188480577j),(2.6132912928037517+1.3367235455747593j),(-3.850647387257408-1.3101408921021767j),(4.280404365460881+1.2530374049184216j),(-5.527782299635691-1.0768014291927936j),(5.292572417833867+0.5757335428619383j),(-6.140479795046881-0.21733833563504867j),(5.389276490159066-0.23692928660135393j),(-5.48415811344679+0.6227426175384594j),(4.4076128874177165-0.9713708097284839j),(-3.977711989124683+1.027006205223111j),(2.6003765401327423-1.1371030807092675j),(-2.2239230569284705+0.8894890699913812j)
Y_N_c,4550,(5.959113231243349e-05-0.004481400422705722j),(0.05939104057220541+0.0334439427225733j),(-0.06721759733407816-0.07389922659475168j),(0.24220728838771113-0.05868257397300274j),(-0.10510610048490965+0.010230793369195246j),(0.1887815780974405+0.06596232003631652j),(0.09944647644418396+0.11758100054952775j),(0.2457507122818515+0.038784071782028966j),(0.22807610515509352+0.11924722441999136j),(0.3564526806323878-0.17755990211036551j),(0.14977138859367248+0.063237261054676j),(0.08226728700077335+0.003312640274814968j),(0.27552429173632115+0.1728392291607604j),(-0.10750873393643173+0.3948938003394017j),(0.2896657226917378+0.18872690592502467j),(-0.07502149361647585+0.3716493577819639j),(0.2621432268837013-0.269722832941224j),(-0.032410918088554695+0.0808917629558486j),(0.06607638522517256-0.37555038975411126j),(0.12408371159277619-0.03702929293937604j),(0.057009232383176775+0.11004501323006892j),(0.49528884575608895-0.1323646999516152j),(0.20756028425771125+0.5842924982281364j),(0.5530556443450783-0.3592706304191343j),(0.1987446473757501+0.6189655574039438j),(-0.007119534714813386-0.3179291037251147j),(-0.03216468162078431+0.5306712877108246j),(-0.2555497263179387-0.13873559121754442j),(0.10643369823213578+0.011804490312971642j),(0.21364998648190428+0.2972786100944824j),(0.028274935658645167-0.7507531543299004j),(0.7559656911817616+0.6950170282763243j),(-0.27923408912239867-1.0617197381745485j),(0.7843185606809857+1.010017880414993j),(-0.4698129659211286-0.6085905480843069j),(0.684959394579999+0.7376489485756418j),(-0.05798225407356448+0.09459783237468637j),(-0.18012755800066213-0.21953754709909j),(1.1572590838957746+0.6637173017891743j),(-1.7924739899618833-1.0957230900387855j),(2.806094312955029+1.2229290417538081j),(-3.5794480795927104-1.3585621374580166j),(4.70631238055541+1.332267420096207j),(-4.966498111062616-0.9138447525302242j),(5.889070820086775+0.6756582034102392j),(-5.588947028530031-0.16359901890634077j),(5.826586664629509-0.22761345277608758j),(-5.161714985389553+0.6987428905081277j),(4.698174611745563-0.8779430652684979j),(-3.646318533152603+1.178419480194966j),(3.033966438039299-1.021344271856844j)
Y_N_c,4650,(-0.0020507023206493245+0.0008661794869743301j),(-0.03031324605393574-0.0016570804130138026j),(0.10633900799950269+0.06877938860409287j),(-0.15289801143003934+0.04050290702943874j),(0.22437107460048936+0.04323831061165398j),(-0.003133832442518969-0.11080967891694515j),(0.0880519672694042-0.08185963367758214j),(-0.040943960292230124-0.1055661808858304j),(-0.047411406120900425-0.10043219688257915j),(-0.25963771577611783+0.1294893321182246j),(-0.022360263548659685-0.014200255337497247j),(-0.07555994482129273+0.10206247397614521j),(-0.10804202477879551-0.1726700903815712j),(0.1823777743732406-0.29001645043720314j),(-0.09838587066742983-0.26297460015902485j),(0.21439680304013004-0.39047016278732255j),(-0.16701388451105026+0.12788660022315063j),(0.18830738461515525-0.153233593559793j),(-0.020638011464226752+0.4259743225322227j),(0.09729312831823868-0.026502609932929216j),(0.05856252204522831+0.10265582258301087j),(-0.2703022068901595+0.015024158935249766j),(-0.057594493666764786-0.42466768348700434j),(-0.4976212662428565+0.2612984974436849j),(-0.10158286625032135-0.6168905088317376j),(-0.053133248575470596+0.33864487534453913j),(0.1685198945124832-0.6224368725446973j),(0.37284442537733997+0.3152363377033585j),(0.029284349864917694-0.30913004678486294j),(0.0889227338496118-0.040002506994145925j),(-0.028267024388064388+0.44438626011441784j),(-0.4691811289818174-0.5130245121226015j),(0.2225818901312997+1.004483430203257j),(-0.5835554247379441-0.9450813711211326j),(0.5571055767595918+0.8323529428902834j),(-0.6959726862581485-1.0082038168585072j),(0.495099986042932+0.2495890880538791j),(-0.23693794610347618-0.24473335148519035j),(-0.37149012002465975-0.3333046396674641j),(1.0551487912746018+0.7441107189045753j),(-1.7672414884322283-0.9736460132556379j),(2.803809395897394+1.3188582878925506j),(-3.7023546316760383-1.4008711468985946j),(4.4352519671525386+1.1630899205671135j),(-5.335135978635361-1.04442892828652j),(5.513141648253998+0.5677208185782454j),(-5.8794676943312005-0.2049629543644993j),(5.679659614745426-0.30126412432815j),(-5.241640614840777+0.6103792620215205j),(4.612713141016926-1.0344416494833195j),(-3.814571170417654+1.0270292115959823j)
Y_N_c,4750,(0.0019744987268006807+0.0027027748228078737j),(0.004192917336089649-0.032794971240064474j),(-0.13122931129373644-0.06118261489970991j),(0.046569449543216485-0.029675857884215274j),(-0.3024399792640065-0.10589034211974734j),(-0.17072277079898818+0.11127631886170702j),(-0.24488564195374823+0.013102091208829075j),(-0.15941312334853694+0.12463423007339966j),(-0.11703291393114076+0.04651696828644855j),(0.12616619311480728-0.07887445940390327j),(-0.08588002557070051-0.05243208196451054j),(0.07050012050553295-0.18853732384906602j),(-0.05303205291290624+0.12273914799521635j),(-0.21766431274021703+0.14891141477527817j),(-0.09648785451854419+0.26597541023654514j),(-0.3195975934183427+0.34726726148189413j),(0.040146568008429605+0.009001155014572128j),(-0.3187649417390959+0.18097272934191314j),(-0.01996818508581151-0.41796446180748176j),(-0.29739948442118624+0.040092637722327205j),(-0.13781438403480054-0.29608800269179764j),(0.015279096982029382+0.04769567979448968j),(-0.07079969942088542+0.2115356447285851j),(0.3757519628692562-0.15467533321284696j),(0.003345346745219195+0.5305330731298695j),(0.11672188929804661-0.301234966394745j),(-0.28365487604689144+0.603395258905641j),(-0.41054102090096556-0.4324653968788582j),(-0.1988804466715275+0.5083386702777029j),(-0.3262500671649748-0.21615470054419156j),(-0.030536314903147288-0.13083249538161681j),(0.17713856684836415+0.2657738187194447j),(-0.1618431328923159-0.842080334639535j),(0.3443319164142714+0.7399174944214135j),(-0.5306508889036499-0.9485323315561329j),(0.5669407191546565+1.1065012512016468j),(-0.7457128761503181-0.5459581379393351j),(0.46079705578878327+0.6359210857367764j),(-0.24494690816563736-0.019473421681907674j),(-0.44735913029720703-0.33072807901092877j),(0.8301317551199618+0.6023533038809313j),(-2.0163577533950408-1.1407481501937253j),(2.6243059685750625+1.2740745727624958j),(-3.7444888421403615-1.2926620822418717j),(4.540065431198024+1.2698784436513424j),(-5.171205619795906-0.9235152836098668j),(5.636692342857669+0.6136675156191598j),(-5.902957528945551-0.1669627173117476j),(5.560886251986936-0.2580818195200105j),(-5.395400725854861+0.7203437344072507j),(4.503472661605633-0.9020714081863103j)
Y_N_c,4850,(-0.00039972733131328757-0.004890563739609141j),(0.015804824887186396+0.06470058941165996j),(0.14015594395540634+0.0497064757538972j),(0.06046534209640443+0.029100783681798862j),(0.3322061495053035+0.16365850485493916j),(0.3026713794622025-0.07225208432978442j),(0.3524365431141054+0.07402358514091044j),(0.3197683755300554-0.09735020549061393j),(0.24466921064062724+0.03120020199338698j),(0.022623029688991003+0.037635022021975835j),(0.16181959245082717+0.12512409841288935j),(-0.06531030621322653+0.24598277573051092j),(0.17986631452973134-0.03469506343817021j),(0.20788954175531782+0.0040466476987490035j),(0.2567106855514151-0.202527437165506j),(0.37397852607442383-0.25704069227010656j),(0.09693119532792753-0.11655519650168392j),(0.4054808872045154-0.1700263178286723j),(0.056251591386991054+0.35759211943437513j),(0.4462130713977597-0.01193985554951868j),(0.17530003014316148+0.44353349401417064j),(0.2272961602032219-0.04849638410435254j),(0.15871248706276098+0.02194200315275331j),(-0.20669111099542223+0.06563153063789165j),(0.07509120427401986-0.3794822644351592j),(-0.16908127748023255+0.22151528040816176j),(0.3476275864507679-0.49286203678020524j),(0.3750639320984275+0.4763799772972745j),(0.36111897497848655-0.5928534780110286j),(0.4755052073221635+0.4343987894018205j),(0.13486505988464895-0.14497616767992116j),(0.07873116126869152+0.009377497573482219j),(0.12037361886376652+0.6059595239371997j),(-0.1222215185951223-0.4368327940461057j),(0.4262007321238935+0.951423572337653j),(-0.3636746803105662-1.0306949279115403j),(0.8207314516024169+0.7608640175217871j),(-0.5193356536964415-0.905670844659436j),(0.6635729732458879+0.34820985089618217j),(-0.0047554750813327724-0.0901623991916243j),(-0.06930019078090609-0.16783438403143092j),(1.2761724066586018+0.8476284269994575j),(-1.581018360047424-0.9746671090849779j),(2.9535919659842405+1.2860911747194608j),(-3.5898594131542976-1.3215608037794915j),(4.592858142377983+1.1824948214575408j),(-5.13219508548955-0.9443759262592131j),(5.798687861325505+0.6370418112322691j),(-5.6302373910852355-0.13473652891566856j),(5.907513551148827-0.2792764078313916j),(-5.042109472812808+0.6584391616543595j)
